Timestamp,HeartRate
125,83
1035,83
2046,83
3012,83
3986,83
4953,83
5935,83
6852,83
7860,83
8825,83
9799,83
10790,83
11743,83
12666,83
13668,83
14640,83
15612,83
16592,83
17550,83
18483,83
19486,83
20456,83
21449,83
22402,83
23365,83
24297,83
25303,83
26272,83
27259,83
28209,83
29177,83
30113,83
31118,83
32086,83
33065,83
34025,83
34990,83
35931,83
36931,83
37919,83
38869,83
39838,83
40802,83
41748,83
42745,83
43727,83
44679,83
45656,83
46620,83
47557,83
48581,83
49531,83
50497,83
51463,83
52438,83
53364,83
54383,83
55345,83
56313,83
57278,83
58249,83
59193,83
