date,type,subType,value
20240221-201703,slowHeadTilting,backward,1
20240221-201703,slowHeadTilting,backward,-1
20240221-201722,slowHeadTilting,backward,1
20240221-201722,slowHeadTilting,backward,-1
20240221-201744,slowHeadTilting,backward,1
20240221-201745,slowHeadTilting,backward,-1

