Timestamp,HeartRate
118,73
1094,73
2076,73
3018,73
4020,73
4993,73
5970,73
6961,73
7922,73
8859,73
9868,73
10858,73
11820,73
12790,73
13769,73
14706,73
15713,73
16691,73
17664,73
18654,73
19613,73
20548,73
21569,73
22552,73
23517,73
24487,73
25465,73
26406,73
27413,73
28390,73
29364,73
30346,73
31313,73
32258,73
33265,73
34246,73
35216,73
36187,73
37165,73
38105,73
39116,73
40087,73
41063,73
42045,73
43009,73
43945,73
44959,73
45941,73
46904,73
47878,73
48854,73
49798,73
50805,73
51777,73
52754,73
53742,73
54703,73
55645,73
56655,73
57640,73
58603,73
59571,73
