Timestamp,HeartRate
247,93
1247,93
2245,93
3234,93
4237,93
5044,93
6036,93
7048,93
8046,93
9051,93
10032,93
10840,93
11832,93
12842,93
13844,93
14851,93
15672,93
16642,93
17633,93
18642,93
19643,93
20643,93
21479,93
22452,93
23441,93
24436,93
25432,93
26435,93
27440,93
28252,93
29243,93
30248,93
31234,93
32239,93
33241,93
34054,93
35047,93
36050,93
37048,93
38033,93
39033,93
40034,93
40834,93
41846,93
42843,93
43846,93
44829,93
45832,93
46639,93
47635,93
48644,93
49645,93
50652,93
51477,93
52438,93
53432,93
54434,93
55447,93
56443,93
57281,93
58255,93
59231,93
