Timestamp,HeartRate
189,83
1167,83
2005,83
2981,83
3979,83
4977,83
5985,83
6985,83
7789,83
8786,83
9787,83
10788,83
11770,83
12604,83
13586,83
14577,83
15577,83
16587,83
17586,83
18386,83
19384,83
20389,83
21392,83
22369,83
23209,83
24176,83
25176,83
26177,83
27178,83
28181,83
28989,83
29986,83
30986,83
31993,83
32970,83
33810,83
34778,83
35770,83
36775,83
37781,83
38787,83
39594,83
40585,83
41585,83
42594,83
43584,83
44587,83
45378,83
46372,83
47390,83
48379,83
49383,83
50198,83
51191,83
52186,83
53190,83
54186,83
55172,83
55979,83
56970,83
57972,83
58987,83
59832,83
