id,date,eyeMoveUp,eyeMoveDown,eyeMoveLeft,eyeMoveRight,blinkSpeed,blinkStrength,walking,roll,pitch,yaw,accX,accY,accZ,fitError,powerLeft,noiseStatus,sequenceNumber
0,2024-02-21T23:08:17.336+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,3.8125,3.0,-15.5,0,5,false,206
1,2024-02-21T23:08:17.372+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,4.0,3.25,-16.0,0,5,false,207
2,2024-02-21T23:08:17.407+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,3.875,3.5625,-15.6875,0,5,false,208
3,2024-02-21T23:08:17.482+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,3.5625,3.625,-15.625,0,5,false,209
4,2024-02-21T23:08:17.520+0900,0,7,0,0,0,0,false,0.0,0.0,0.0,3.25,3.75,-15.625,0,5,false,210
5,2024-02-21T23:08:17.559+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,2.875,3.875,-15.625,0,5,false,211
6,2024-02-21T23:08:17.636+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,2.4375,3.8125,-15.5,0,5,false,212
7,2024-02-21T23:08:17.671+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,1.5,3.9375,-15.875,0,5,false,213
8,2024-02-21T23:08:17.708+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.9375,3.75,-15.6875,0,5,false,214
9,2024-02-21T23:08:17.785+0900,0,0,6,0,0,0,false,0.0,0.0,0.0,0.4375,3.75,-15.5625,0,5,false,215
10,2024-02-21T23:08:17.824+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.0625,3.875,-15.6875,0,5,false,216
11,2024-02-21T23:08:17.862+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.125,3.9375,-15.75,0,5,false,217
12,2024-02-21T23:08:17.940+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.0,4.375,-16.1875,0,5,false,218
13,2024-02-21T23:08:17.973+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.0,4.625,-16.1875,0,5,false,219
14,2024-02-21T23:08:18.007+0900,4,0,0,0,0,0,false,0.0,0.0,0.0,0.0625,4.4375,-16.125,0,5,false,220
15,2024-02-21T23:08:18.081+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.0,3.9375,-15.8125,0,5,false,221
16,2024-02-21T23:10:36.876+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,0.625,5.875,-16.5,0,5,true,181
17,2024-02-21T23:10:36.942+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.75,3.4375,-16.375,0,5,true,182
18,2024-02-21T23:10:36.945+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.25,3.75,-17.0,0,5,true,183
19,2024-02-21T23:10:37.021+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.875,5.3125,-16.25,0,5,true,184
20,2024-02-21T23:10:37.059+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.875,4.9375,-16.25,0,5,true,185
21,2024-02-21T23:10:37.096+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.75,3.6875,-15.8125,0,5,true,186
22,2024-02-21T23:10:37.177+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.6875,3.5,-15.3125,0,5,true,187
23,2024-02-21T23:10:37.212+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-2.875,8.5625,-16.875,0,5,true,188
24,2024-02-21T23:10:37.247+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.875,3.875,-13.0625,0,5,true,189
25,2024-02-21T23:10:37.323+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.25,2.875,-15.0625,0,5,true,190
26,2024-02-21T23:10:37.360+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.75,2.9375,-13.5,0,5,true,191
27,2024-02-21T23:10:37.398+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.125,2.125,-14.3125,0,5,true,192
28,2024-02-21T23:10:37.542+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.0625,2.0625,-15.3125,0,5,true,193
29,2024-02-21T23:10:37.545+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.75,2.9375,-15.4375,0,5,true,194
30,2024-02-21T23:10:37.550+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.8125,4.5,-16.9375,0,5,true,195
31,2024-02-21T23:10:37.623+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-2.0625,4.5625,-16.9375,0,5,true,196
32,2024-02-21T23:10:37.728+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-2.4375,4.125,-16.875,0,5,true,197
33,2024-02-21T23:10:37.730+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-2.375,3.9375,-15.9375,0,5,true,198
34,2024-02-21T23:10:37.771+0900,0,0,0,0,0,0,true,0.0,0.0,0.0,-2.0625,3.9375,-15.125,0,5,true,199
35,2024-02-21T23:10:37.811+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.5625,4.0625,-15.8125,0,5,true,200
36,2024-02-21T23:10:37.847+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-0.9375,4.4375,-15.1875,0,5,true,201
37,2024-02-21T23:10:37.930+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.4375,4.4375,-14.5,0,5,true,202
38,2024-02-21T23:10:37.960+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-1.875,5.625,-15.75,0,5,true,203
39,2024-02-21T23:10:37.997+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-2.125,6.625,-16.4375,0,5,true,204
40,2024-02-21T23:10:38.077+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-2.1875,6.0,-16.3125,0,5,true,205
41,2024-02-21T23:10:38.110+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-2.9375,5.25,-15.1875,0,5,true,206
42,2024-02-21T23:10:38.148+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-2.5,4.0,-14.875,0,5,true,207
43,2024-02-21T23:10:38.234+0900,0,0,0,0,0,0,false,0.0,0.0,0.0,-2.1875,3.6875,-13.9375,0,5,true,208
