Timestamp,HeartRate
79,69
1080,69
2044,69
3008,69
3985,69
4947,69
5892,69
6889,69
7854,68
8818,68
9791,68
10760,68
11694,68
12700,68
13666,68
14631,68
15604,68
16577,69
17503,69
18511,69
19505,69
20444,69
21414,69
22408,69
23316,69
24320,69
25284,69
26256,68
27227,68
28215,68
29119,68
30127,68
31098,68
32061,68
33033,68
34023,68
34933,68
35944,69
36904,69
37877,69
38846,69
39829,69
40744,69
41752,69
42718,69
43687,69
44661,68
45635,68
46563,68
47560,68
48529,68
49499,68
50493,68
51474,68
52367,68
53371,68
54336,69
55307,69
56300,69
57249,69
58179,69
59182,69
