Timestamp,HeartRate
915,73
1886,73
2852,72
3834,72
4756,72
5761,72
6721,72
7697,72
8659,72
9646,72
10567,72
11568,72
12529,73
13499,73
14473,73
15450,73
16364,73
17372,73
18332,73
19301,73
20273,73
21263,72
22167,72
23177,72
24139,72
25107,72
26077,72
27068,72
27979,72
28987,72
29953,72
30921,73
31888,73
32872,73
33784,73
34789,73
35755,73
36721,73
37693,73
38662,73
39589,73
40596,72
41560,72
42528,72
43495,72
44465,72
45394,72
46397,72
47364,72
48325,72
49299,73
50267,73
51206,73
52205,73
53167,73
54131,73
55100,73
56074,73
57013,73
58014,73
58971,72
59936,72
