Timestamp,HeartRate
619,94
1627,94
2629,94
3620,94
4616,94
5623,94
6436,94
7436,94
8412,94
9424,94
10422,94
11425,94
12436,94
13426,94
14235,94
15220,94
16222,94
17236,94
18216,94
19225,94
20218,94
21225,94
22038,94
23026,94
24016,94
25023,94
26022,94
27028,94
28012,94
28856,94
29832,94
30823,94
31832,94
32824,94
33812,94
34816,94
35828,94
36658,94
37638,94
38623,94
39616,94
40621,94
41633,94
42637,94
43612,94
44451,94
45427,94
46423,94
47432,94
48427,94
49413,94
50417,94
51428,94
52256,94
53229,94
54218,94
55217,94
56221,94
57233,94
58209,94
59212,94
