Timestamp,HeartRate
609,185
1610,185
2598,185
3407,185
4401,185
5413,185
6349,185
7356,185
8340,185
9340,185
10344,185
11359,185
12175,185
13149,185
14138,185
15150,185
16151,185
17158,185
18137,185
19144,185
19971,185
20958,185
21953,185
22955,185
23939,185
24952,185
25950,185
26798,185
27773,185
28749,185
29744,185
30756,185
31755,185
32736,185
33751,185
34751,185
35750,185
36557,185
37553,185
38540,185
39556,185
40556,185
41554,184
42535,184
43545,184
44359,184
45352,184
46360,185
47337,185
48338,185
49350,185
50358,185
51180,185
52155,185
53141,185
54152,185
55150,185
56159,185
57142,185
58148,185
58977,185
59955,185
