Timestamp,Pulse
48,717973
145,726592
194,730243
243,723323
340,713854
389,704713
438,696059
534,694811
584,703947
637,713592
730,722598
781,730134
876,727624
924,718356
975,708887
1071,699682
1122,693959
1169,699598
1268,709148
1315,718530
1415,727156
1462,730106
1510,722586
1607,713081
1655,704202
1703,694994
1800,695558
1852,704852
1905,715040
1996,723270
2043,730461
2142,726568
2193,717372
2241,708058
2338,699114
2388,694015
2436,700262
2535,710154
2585,719580
2680,727909
2731,729506
2778,721475
2875,711808
2925,702923
2973,693941
3071,696138
3120,705462
3170,715115
3266,723885
3319,730136
3412,725422
3461,716172
3513,706739
3608,697859
3656,693780
3704,701132
3802,711259
3852,720382
3899,728226
3999,729213
4046,720638
4144,711177
4193,702066
4241,693609
4341,696641
4388,706576
4437,716124
4533,724713
4588,730223
4678,724613
4726,715237
4775,705880
4873,697003
4923,693879
4970,701872
5069,711599
5122,720658
5167,729198
5264,728010
5313,719105
5411,709662
5460,700679
5507,692399
5605,697895
5654,707085
5702,717098
5800,725300
5849,729669
5946,723594
5994,714343
6041,704853
6141,696310
6195,694230
6238,702869
6336,712705
6386,721764
6434,729681
6531,727659
6579,718749
6679,709045
6728,700097
6775,692593
6872,698453
6921,708350
6970,717727
7067,726397
7117,729476
7218,722726
7262,713495
7313,704089
7408,695150
7455,694395
7506,703738
7609,713296
7655,722216
7702,730505
7798,726650
7845,717472
7944,708011
7994,698923
8042,693324
8139,699062
8188,709309
8237,718667
8333,727285
8384,729680
8481,722257
8528,712809
8577,702903
8676,694882
8725,695229
8773,704670
8871,714325
8919,723247
8969,731417
9064,725771
9116,716569
9219,706962
9261,698147
9310,692844
9407,699543
9459,710149
9505,719443
9601,727314
9651,728559
9699,720603
9795,711197
9842,702142
9941,693577
9994,695707
10039,705460
10138,715049
10186,723794
10236,730884
10332,725066
10380,715624
10479,706535
10528,697089
10577,693374
10672,700747
10725,710955
10770,720020
10873,728226
10918,728296
10965,719958
11062,710349
11112,701437
11208,693117
11259,696573
11307,706283
11405,716020
11453,724801
11501,730742
11599,724076
11653,714468
11745,705269
11794,696468
11844,693442
11940,701583
11994,711543
12037,720890
12135,728356
12184,727677
12234,719366
12329,709240
12379,700425
12476,692084
12529,697366
12574,707062
12671,716487
12719,725200
12768,730732
12863,723373
12912,714019
13011,704274
13061,695679
13114,693880
13207,702642
13255,712559
13304,721639
13402,729325
13456,727406
13501,718077
13596,708654
13644,699617
13745,691507
13793,698207
13841,708308
13938,717430
13986,725792
14034,730067
14133,722277
14182,712737
14279,703190
14328,694611
14377,694300
14475,703465
14529,713239
14571,722128
14673,729125
14721,726347
14768,717095
14865,707491
14914,698594
15012,691244
15059,698981
15109,709088
15205,718444
15259,726881
15304,729797
15401,721703
15451,711913
15547,702200
15596,693986
15644,694930
15742,704630
15791,714289
15839,723297
15937,729688
15985,725040
16037,716044
16131,706638
16179,697707
16276,691574
16324,700000
16373,709636
16471,719335
16524,727608
16571,728504
16668,720516
16719,710710
16766,701805
16863,693394
16912,695607
17009,705263
17059,714959
17107,723764
17204,730130
17258,724821
17304,715294
17399,705868
17447,696626
17546,691848
17595,700657
17644,710876
17740,720146
17792,728058
17838,728142
17934,719770
17986,710505
18033,700740
18130,693318
18178,696491
18277,706718
18326,716099
18374,724580
18471,730422
18521,723646
18569,714009
18666,704736
18715,695570
18818,692160
18862,701397
18914,711340
19009,720506
19062,728561
19105,727393
19204,718392
19257,708998
19301,699627
19397,693212
19445,697357
19544,707122
19591,716511
19641,724891
19737,730452
19785,722942
19836,713570
19931,703960
19982,694941
20079,693236
20128,702767
20176,712613
20273,721754
20324,728817
20372,726603
20471,717710
20523,707946
20568,698754
20664,692372
20714,697740
20813,708200
20859,717503
20909,726219
21005,729870
21054,721590
21103,711975
21200,702937
21252,693739
21346,693505
21397,703531
21443,713382
21541,722383
21591,729055
21639,725853
21738,716486
21785,707001
21834,697810
21932,692126
21980,699176
22078,709216
22129,718725
22177,726842
22272,729455
22324,720979
22370,711353
22469,702246
22518,693467
22614,694774
22665,704185
22712,714577
22817,723063
22859,729204
22906,724752
23004,715496
23054,706267
23106,697077
23198,692023
23249,699691
23343,709759
23393,719051
23443,727769
23541,728719
23589,720065
23637,710503
23736,701109
23785,692774
23833,694874
23930,705326
23979,715239
24076,723899
24127,729503
24174,724274
24272,714943
24321,705309
24370,696369
24467,692108
24518,700728
24619,710861
24662,720402
24711,728729
24809,728156
24857,719086
24907,709260
25007,700104
25053,692727
25103,696157
25197,706119
25249,715807
25344,724798
25394,729536
25443,723492
25539,713944
25589,704336
25637,694958
25734,692436
25784,701624
25832,711896
25934,720680
25978,729148
26076,727875
26125,718252
26173,708667
26270,699263
26325,692693
26371,697041
26466,707148
26514,716647
26613,725541
26663,729480
26708,722464
26805,712839
26854,703482
26904,694605
27002,693522
27050,702867
27101,712783
27199,721877
27246,729730
27343,726385
27393,717000
27440,707599
27539,698056
27587,692505
27635,697769
27732,708048
27787,717480
27879,726084
27929,729196
27979,721621
28072,711787
28122,702245
28171,693393
28271,693725
28319,703396
28367,713174
28464,722580
28514,729708
28615,726156
28661,716248
28709,706331
28806,697675
28853,692190
28903,699341
28999,709143
29048,718722
29146,726602
29194,729145
29243,720969
29339,710981
29390,702032
29438,692519
29535,695272
29584,704489
29633,714409
29731,723282
29784,729752
29876,725050
29925,715361
29975,706326
30072,696162
30124,692658
30168,699850
30266,710082
30317,719301
30412,727469
30462,728510
30509,719511
30609,709840
30658,700664
30706,691521
30802,695549
30852,705322
30899,715800
30998,724230
31046,729656
31144,723747
31192,714293
31242,704838
31339,695756
31388,692387
31435,700940
31535,710390
31583,720059
31680,728651
31734,727542
31778,718668
31875,708800
31928,699873
31973,691188
32069,695758
32117,706151
32164,716027
32267,724645
32314,729225
32411,722930
32459,713069
32509,703543
32607,694984
32656,692488
32705,701398
32804,711443
32852,721108
32903,729408
32995,726814
33050,717766
33143,708160
33192,698878
33243,691021
33338,697140
33389,707462
33436,716777
33532,725297
33583,729184
33677,722098
33726,712150
33773,702731
33874,694372
33922,692959
33972,702762
34071,712916
34118,721934
34167,729891
34264,726027
34321,716796
34411,707280
34459,697918
34509,691618
34605,697734
34654,707912
34702,717719
34803,726796
34850,729194
34946,721040
34999,711695
35043,702051
35144,693675
35190,694065
35239,703907
35335,713889
35384,722648
35434,730820
35531,725627
35581,716033
35678,706362
35726,697333
35775,692024
35873,699336
35923,709388
35970,718649
36072,726988
36117,728502
36217,720618
36263,710635
36312,701211
36409,693000
36458,694749
36508,704689
36605,714611
36652,723496
36700,730756
36799,724650
36849,714602
36945,705129
36995,696326
37042,692145
37139,699843
37187,709976
37237,719438
37333,727556
37382,727831
37437,719219
37529,709781
37579,700283
37675,692011
37729,695796
37774,705765
37872,715613
37920,724300
37968,730585
38067,723709
38116,714309
38212,704527
38263,695386
38312,692869
38408,700390
38456,710998
38505,720592
38602,727958
38651,727233
38699,718750
38797,708670
38846,699288
38943,691282
38992,696278
39041,706357
39138,715981
39187,724667
39235,730340
39333,722274
39382,712510
39478,703350
39533,694499
39577,692640
39674,701928
39723,711833
39773,720934
39869,728613
39919,726626
39966,717305
40064,708054
40115,698672
40211,691003
40261,697528
40308,707794
40405,717179
40456,725654
40502,729980
40600,722138
40650,712748
40746,703046
40795,693970
40842,693522
40939,702635
40988,712851
41038,722101
41136,729234
41189,725882
41233,716538
41332,707026
41383,697733
41477,690363
41526,698272
41574,708228
41673,718304
41726,726576
41770,729300
41867,720896
41916,711396
42016,701908
42063,693236
42111,694160
42208,703864
42257,714012
42306,722794
42403,729485
42452,725400
42500,715972
42597,706208
42645,697399
42745,690829
42794,699173
42841,709426
42942,718927
42987,727441
43038,728562
43133,720109
43183,710060
43284,700661
43328,693019
43378,694849
43475,704477
43525,714394
43572,724137
43669,729595
43719,724085
43766,714480
43864,704680
43914,695528
44016,691359
44061,700021
44108,710147
44206,719652
44255,727846
44306,727911
44398,719104
44450,709273
44545,700191
44594,692824
44643,695717
44742,705722
44794,715311
44839,724310
44938,730517
44986,723639
45035,713908
45130,704129
45178,695426
45276,691629
45325,700943
45374,711250
45472,720650
45521,728792
45572,727410
45669,718224
45721,708642
45767,699109
45864,691985
45915,696552
46008,706584
46057,716226
46106,724914
46205,730542
46254,722658
46304,713026
46401,703455
46451,694377
46547,692597
46597,702138
46645,712392
46742,721376
46792,729024
46838,726718
46941,717633
46987,707758
47033,698446
47132,691727
47179,697499
47277,708011
47329,717388
47376,726268
47474,730035
47523,721816
47572,711685
47666,702459
47716,693465
47765,693148
47861,703023
47911,712896
