time,pulse
0.539356,667
0.54994,662
0.560524,655
0.571108,623
0.581708,568
0.592292,521
0.602876,473
0.613476,431
0.62406,411
0.634656,392
0.645244,383
0.655828,389
0.666424,392
0.677012,402
0.687596,418
0.698192,420
0.70878,439
0.719364,455
0.72996,467
0.740548,496
0.751132,508
0.761728,521
0.772316,536
0.7829,535
0.793496,546
0.804084,550
0.814672,545
0.825268,546
0.835852,541
0.846436,531
0.857032,533
0.86762,529
0.878204,525
0.888792,528
0.89938,516
0.909964,515
0.920552,519
0.93114,509
0.941724,516
0.952308,514
0.962892,506
0.973476,518
0.98406,512
0.994644,513
1.005228,518
1.01586,509
1.026484,513
1.037124,517
1.047764,514
1.058396,519
1.06902,519
1.07966,513
1.090292,520
1.100932,519
1.111564,517
1.122204,524
1.132844,513
1.143476,514
1.154116,520
1.164748,512
1.175388,519
1.186028,517
1.19666,510
1.207284,522
1.217924,518
1.228556,516
1.239188,521
1.24982,513
1.260456,518
1.271084,521
1.281712,513
1.29234,517
1.302972,518
1.313612,515
1.324252,521
1.334876,521
1.345512,513
1.356148,518
1.36678,515
1.37742,515
1.388052,521
1.398688,512
1.409316,515
1.419948,520
1.43058,512
1.441204,522
1.45184,517
1.462468,510
1.473092,526
1.483728,539
1.494356,571
1.504988,608
1.515628,628
1.52626,656
1.536896,670
1.547524,665
1.558148,664
1.568776,650
1.579412,632
1.590052,615
1.600692,574
1.611324,518
1.621964,471
1.632604,423
1.643228,391
1.653868,374
1.6645,351
1.675136,351
1.685768,358
1.696396,359
1.707028,385
1.717652,401
1.728288,421
1.738916,453
1.74954,471
1.76018,496
1.77082,517
1.781452,521
1.792092,537
1.802724,545
1.81336,544
1.823992,550
1.834628,547
1.845256,539
1.855892,542
1.866528,535
1.87716,531
1.88778,530
1.89842,518
1.90906,520
1.919684,523
1.930324,512
1.940956,521
1.951592,515
1.962236,509
1.972864,519
1.983484,515
1.994124,515
2.004752,518
2.015388,510
2.026016,517
2.036648,519
