time,pulse
0.48642,744
0.497004,741
0.507588,725
0.518172,707
0.528756,681
0.53934,648
0.549924,618
0.560512,583
0.571092,554
0.581676,529
0.59226,501
0.602844,484
0.613444,469
0.624028,456
0.634612,454
0.645212,452
0.655796,456
0.66638,467
0.676964,478
0.687548,494
0.698144,511
0.708732,526
0.719316,543
0.729916,557
0.7405,566
0.751084,576
0.761684,579
0.772268,577
0.782852,576
0.793452,569
0.804044,563
0.814628,555
0.825228,542
0.835812,536
0.846396,525
0.856996,513
0.86758,511
0.878164,504
0.88876,500
0.899348,500
0.909932,497
0.920528,500
0.931116,503
0.9417,504
0.952288,509
0.962876,512
0.97346,514
0.984044,520
0.994628,523
1.005212,525
1.015844,530
1.026468,527
1.037104,530
1.047736,532
1.058364,530
1.069,533
1.079628,531
1.090256,528
1.100892,532
1.111524,530
1.122164,529
1.132804,530
1.143436,527
1.154064,528
1.164684,527
1.175308,525
1.185948,525
1.196576,524
1.20722,522
1.21786,525
1.228484,524
1.239124,522
1.249748,524
1.260384,522
1.271028,523
1.281652,526
1.292288,522
1.302924,525
1.313548,525
1.324188,525
1.33482,533
1.34546,540
1.3561,557
1.366732,585
1.377372,616
1.388004,653
1.39864,689
1.409268,717
1.4199,743
1.430524,758
1.441164,757
1.451804,750
1.462444,730
1.473076,703
1.483716,674
1.494356,638
1.50498,604
1.515616,572
1.526252,540
1.536892,516
1.547532,495
1.558156,474
1.568784,463
1.579408,454
1.590048,449
1.600692,455
1.611324,458
1.62196,467
1.632604,481
1.643228,494
1.653864,513
1.664484,530
1.675124,542
1.685764,558
1.696396,568
1.707028,573
1.71766,578
1.7283,575
1.73894,571
1.749564,567
1.760204,557
1.770844,548
1.781468,540
1.792104,525
1.802724,519
1.813364,511
1.824004,502
1.834636,503
1.84526,497
1.855884,495
1.866508,497
1.877148,496
1.887776,499
1.898416,501
1.909044,502
1.919668,509
1.930308,512
1.94094,514
1.95158,519
1.96222,521
1.972848,522
1.983468,528
1.994108,528
2.004732,528
2.015372,530
2.025996,528
2.036632,531
2.047276,531
2.057916,526
2.068556,529
2.079188,527
2.089824,525
2.100456,529
2.111076,524
2.1217,523
2.13234,525
2.142972,521
2.153612,523
2.164244,522
2.17488,518
2.185524,521
2.196148,520
2.206788,519
2.21742,521
2.228056,520
2.238684,520
2.249324,523
2.25996,521
2.270596,522
2.28122,523
2.29186,521
2.302484,525
2.313124,527
2.323764,528
2.334396,541
2.345036,558
2.355668,583
2.366308,618
2.376948,649
2.387572,684
2.398196,715
2.408836,735
2.419464,752
2.4301,753
2.440724,742
2.451364,728
2.462004,701
2.472636,669
2.483276,637
2.493908,598
2.504548,567
2.515188,538
2.525828,509
2.536468,490
2.547092,471
2.557736,456
2.56838,453
2.579012,450
2.589648,449
2.600276,460
2.610904,466
2.62154,479
2.632172,498
2.642808,512
2.65344,533
2.664064,546
2.674696,556
2.685332,571
2.695972,575
2.706612,578
2.717244,579
2.72788,573
2.738512,568
2.749148,561
2.759788,551
2.77042,542
2.78106,533
2.7917,521
2.802324,517
2.812952,511
2.823588,503
2.834224,502
2.844868,498
2.855492,497
2.866128,502
2.876772,500
2.887396,503
2.898036,507
2.908668,506
2.919304,514
2.929932,515
2.94056,516
2.951196,523
2.96182,523
2.97246,525
2.9831,528
2.993724,526
3.00436,530
3.015004,532
3.025628,530
3.036268,532
3.0469,531
3.057536,528
3.06818,532
3.078804,530
3.089436,528
3.10006,529
3.110696,526
3.12134,527
3.131968,528
3.142608,523
3.153252,526
3.163892,526
3.174524,522
3.185148,525
3.195792,522
3.206436,523
3.217068,530
3.2277,537
3.238324,556
3.248972,579
3.259612,604
3.27024,639
3.280876,672
3.291516,697
3.30214,721
3.31278,731
3.323412,732
3.334048,727
3.344692,708
3.355324,684
3.365964,657
3.376596,622
3.387236,592
3.397876,563
3.408504,530
3.419124,509
3.429764,484
3.440388,465
3.451028,457
3.461656,445
3.472288,445
3.482932,447
3.493564,450
3.504204,466
3.514828,482
3.525472,497
3.5361,518
3.546728,535
3.557348,549
3.567988,565
3.578628,572
3.589268,576
3.599892,579
3.610536,575
3.621168,573
3.631788,568
3.64242,555
3.653052,549
3.663692,539
3.674332,528
3.684972,524
3.695596,513
3.706236,507
3.71686,505
3.7275,499
3.738124,500
3.74876,499
3.759404,497
3.770044,503
3.780684,506
3.791308,506
3.801956,512
3.812596,513
3.823224,516
3.833868,522
3.844496,522
3.855116,525
3.865756,528
3.876384,526
3.887024,530
3.897668,532
3.908296,527
3.918932,531
3.929556,529
3.940192,527
3.950836,529
3.961464,524
3.972108,525
3.982732,526
3.99338,522
4.004012,524
4.014644,522
4.02528,518
4.035924,521
4.046548,520
4.057188,520
4.067812,523
4.078456,520
4.0891,521
4.099724,524
4.110356,521
4.120988,523
4.131624,523
4.142256,521
4.152876,527
4.163512,532
4.17414,540
4.184764,561
4.195404,584
4.206036,616
4.216676,653
4.227316,682
4.23794,713
4.248564,731
4.259204,738
4.269832,742
4.280468,730
4.2911,709
4.30174,684
4.31238,651
4.323004,617
4.333644,586
4.344272,552
4.354916,524
4.365556,500
4.37618,478
4.386804,465
4.397444,455
4.408068,444
4.418708,448
4.429332,449
4.439968,456
4.450612,471
4.46124,480
4.471876,498
4.4825,517
4.49314,529
4.50378,547
4.514404,558
4.525028,564
4.535668,573
4.546296,573
4.556932,572
4.567556,569
4.578192,559
4.588836,553
4.599468,546
4.610092,532
4.620724,525
4.631364,516
4.642004,507
4.652636,505
4.66326,500
4.6739,495
4.684524,497
4.695164,495
4.705788,497
4.716424,501
4.727068,499
4.737692,504
4.748324,508
4.758948,508
4.769592,515
4.780236,516
4.790876,517
4.80152,522
4.812156,522
4.822796,525
4.833436,527
4.84406,524
4.8547,527
4.86534,529
4.875964,526
4.886604,529
4.897228,527
4.907872,525
4.918516,529
4.929144,526
4.939764,524
4.950404,525
4.961028,520
4.971668,523
4.982292,524
4.992936,518
5.00358,521
5.014204,519
5.024844,517
5.035472,520
5.046112,517
5.056756,519
5.067396,519
5.078036,516
5.088676,519
5.099312,519
5.109956,518
5.120596,521
5.131228,523
5.141868,528
5.1525,544
5.16314,563
5.173768,587
5.184404,618
5.195044,646
5.205668,676
5.216296,701
5.22692,710
5.237564,719
5.248204,715
5.258836,699
5.26946,684
5.2801,655
5.290732,625
5.301372,598
5.312,564
5.322636,538
5.333276,513
5.3439,488
5.35454,476
5.365168,464
5.375804,453
5.386444,451
5.397076,451
5.4077,455
5.41834,467
5.428968,476
5.439604,490
5.450228,508
5.460864,521
5.471496,540
5.482132,554
5.49276,559
5.503396,570
5.514044,573
5.524684,572
5.535312,573
5.545948,563
5.556588,557
5.567212,550
5.577852,538
5.58848,531
5.599116,522
5.609756,510
5.62038,507
5.63102,501
5.64166,496
5.652296,496
5.66294,493
5.673564,495
5.684188,499
5.694828,499
5.705452,503
5.716092,505
5.726716,505
5.737352,512
5.747996,516
5.75862,516
5.769252,523
5.779876,525
5.790512,527
5.801156,533
5.811788,530
5.822412,532
5.833052,535
5.84368,531
5.854316,535
5.864956,532
5.875596,529
5.886236,530
5.896876,526
5.907516,525
5.91814,525
5.928784,523
5.939428,522
5.95006,522
5.960684,518
5.971324,521
5.981952,521
5.99258,516
6.00322,521
