time,pulse
8e-06,691
0.010444,690
0.02098,694
0.031524,690
0.042068,677
0.052604,661
0.06314,639
0.073676,615
0.08422,593
0.094756,566
0.105296,546
0.115884,526
0.126468,508
0.137064,495
0.147652,484
0.158236,476
0.168836,474
0.17942,474
0.190004,480
0.2006,487
0.211188,495
0.221772,507
0.232368,520
0.242956,531
0.25354,543
0.264136,553
0.274724,558
0.285308,565
0.295896,566
0.306484,566
0.317068,565
0.327656,559
0.338244,555
0.348828,548
0.359416,540
0.370004,534
0.380588,526
0.391176,520
0.401756,515
0.41234,509
0.422924,508
0.433508,506
0.444092,505
0.454676,505
0.46526,506
0.475844,507
0.486428,510
0.497012,512
0.507596,514
0.518184,518
0.528764,520
0.539348,523
0.549932,525
0.560516,526
0.5711,529
0.5817,529
0.592284,529
0.602868,531
0.613468,531
0.624052,531
0.634636,531
0.645236,531
0.65582,531
0.66642,534
0.677004,538
0.687588,549
0.698188,566
0.708772,586
0.719356,614
0.729956,641
0.74054,667
0.751124,692
0.76172,705
0.772308,714
0.782892,713
0.793492,703
0.804076,690
0.81466,667
0.825256,641
0.835844,615
0.846428,588
0.857028,562
0.867612,539
0.878196,518
0.888784,500
0.899372,487
0.909956,475
0.92054,470
0.931124,469
0.941708,468
0.952296,475
0.962884,482
0.973468,492
0.984056,506
0.994644,517
1.005228,532
1.01586,543
1.026492,551
1.037132,560
1.047772,565
1.058404,567
1.069036,566
1.079676,562
1.0903,557
1.10094,551
1.111572,544
1.122212,536
1.132852,529
1.143484,520
1.154124,515
1.164756,511
1.175396,504
1.186036,504
1.196668,502
1.207292,501
1.217932,504
1.228572,502
1.239212,504
1.249844,507
1.26048,508
1.271124,512
1.281748,514
1.292384,515
1.30302,519
1.313656,522
1.324292,522
1.334924,525
1.345556,526
1.356188,527
1.366824,529
1.377452,528
1.388076,529
1.398712,529
1.409344,528
1.419972,528
1.430612,529
1.441236,525
1.451872,527
1.462516,527
1.473144,530
1.483764,539
1.494404,552
1.505036,575
1.515676,603
1.526304,632
1.536948,665
1.547588,692
1.558212,713
1.568852,728
1.57948,732
1.59012,726
1.600764,713
1.611396,690
1.622024,665
1.63266,637
1.6433,605
1.65394,576
1.664572,549
1.675208,525
1.685844,507
1.696476,490
1.707116,477
1.717748,470
1.728388,465
1.739028,465
1.749652,471
1.760276,477
1.770904,488
1.781536,499
1.79218,511
1.802812,527
1.813448,538
1.82408,548
1.834708,557
1.845348,562
1.85598,565
1.866616,567
1.877244,564
1.887872,559
1.898508,553
1.909136,545
1.91978,538
1.93042,532
1.941052,522
1.951688,517
1.962332,511
1.972964,507
1.983604,506
1.994228,502
2.004876,502
2.015516,503
2.026156,503
2.03678,508
2.04742,509
2.05806,510
2.0687,515
2.079332,518
2.089956,521
2.100596,524
2.111228,525
2.121868,528
2.1325,529
2.143136,531
2.15378,531
2.164412,531
2.175052,531
2.185676,532
2.196316,532
2.206956,530
2.21758,531
2.228204,529
2.238844,530
2.249468,530
2.260108,527
2.270736,528
2.281368,527
2.292012,526
2.302636,529
2.313276,534
2.323904,543
2.33454,562
2.34518,585
2.355804,614
2.36644,645
2.377076,673
2.387708,700
2.398348,718
2.408988,727
2.419624,727
2.430252,718
2.440896,699
2.451532,678
2.46216,650
2.472792,620
2.483436,592
2.494068,563
2.504692,539
2.515332,518
2.52596,499
2.536596,486
2.54722,476
2.55786,469
2.5685,469
2.579132,469
2.589772,475
2.600404,486
2.61104,496
2.621684,509
2.632316,524
2.642956,536
2.653588,548
2.664224,557
2.67486,564
2.685488,569
2.69612,571
2.706748,567
2.717376,565
2.728012,559
2.738644,552
2.749284,546
2.759924,536
2.770548,530
2.78118,524
2.79182,517
2.802448,515
2.813084,509
2.823712,507
2.834348,508
2.844988,507
2.85562,509
2.86626,512
2.876888,513
2.887524,517
2.898164,520
2.908796,523
2.91942,525
2.93006,528
2.940684,530
2.951324,533
2.961952,535
2.972588,534
2.983228,537
2.99386,536
3.0045,536
3.015124,538
3.025772,536
3.036412,536
3.047052,536
3.057684,533
3.068312,534
3.078956,532
3.089596,532
3.100224,535
3.110868,540
3.121508,554
3.132136,572
3.142772,595
3.1534,624
3.164044,652
3.174684,678
3.185316,700
3.195944,714
3.20658,719
3.21722,717
3.22786,706
3.238484,687
3.24912,666
3.259756,638
3.270384,611
3.281016,584
3.291644,557
3.302284,535
3.312924,514
3.323556,496
3.334184,485
3.344804,474
3.355444,469
3.366084,469
3.376716,471
3.38734,480
3.39798,490
3.408604,501
3.419244,517
3.429868,530
3.440512,542
3.451156,555
3.46178,563
3.472412,568
3.483036,573
