Recording timestamp,Recording date,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,label
165960679,2024/04/07,611.0,357.0,616.0,370.0,606.0,344.0,-0.12636,0.08103,-0.98867,-0.26541,0.07191,-0.96145,5.583,6.122,sober
165977334,2024/04/07,616.0,358.0,620.0,375.0,612.0,341.0,-0.1243,0.08341,-0.98873,-0.26301,0.07139,-0.96215,5.587,6.118,sober
165993989,2024/04/07,616.0,359.0,620.0,376.0,611.0,342.0,-0.1237,0.08455,-0.98871,-0.2626,0.07259,-0.96217,5.576,6.119,sober
166010644,2024/04/07,614.0,358.0,619.0,373.0,609.0,343.0,-0.12371,0.08372,-0.98878,-0.26289,0.0732,-0.96205,5.558,6.124,sober
166027298,2024/04/07,614.0,357.0,620.0,373.0,607.0,341.0,-0.12268,0.08345,-0.98893,-0.26297,0.07245,-0.96208,5.538,6.122,sober
166043953,2024/04/07,612.0,350.0,621.0,365.0,603.0,334.0,-0.12219,0.08014,-0.98927,-0.26369,0.06982,-0.96208,5.526,6.119,sober
166060608,2024/04/07,614.0,349.0,622.0,363.0,606.0,334.0,-0.12142,0.07949,-0.98941,-0.26242,0.0697,-0.96243,5.505,6.113,sober
166077262,2024/04/07,662.0,351.0,720.0,364.0,603.0,337.0,-0.08817,0.0783,-0.99302,-0.26474,0.06904,-0.96185,5.485,6.085,sober
166093917,2024/04/07,945.0,352.0,899.0,361.0,990.0,342.0,-0.02624,0.07829,-0.99659,-0.13635,0.07316,-0.98796,5.44,5.995,sober
166110572,2024/04/07,979.0,356.0,973.0,375.0,985.0,336.0,-6e-05,0.08629,-0.99627,-0.1379,0.07404,-0.98767,5.408,5.995,sober
166127226,2024/04/07,977.0,351.0,977.0,376.0,976.0,326.0,0.0022,0.08654,-0.99625,-0.14036,0.07044,-0.98759,5.404,6.013,sober
166143881,2024/04/07,980.0,343.0,987.0,365.0,973.0,322.0,0.0065,0.08265,-0.99656,-0.14035,0.06933,-0.98767,5.415,6.031,sober
166160536,2024/04/07,982.0,347.0,991.0,363.0,974.0,331.0,0.00793,0.0815,-0.99664,-0.1393,0.07182,-0.98764,5.393,5.982,sober
