Recording timestamp,Recording date,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,label
358893062,2024/04/07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sober
358909717,2024/04/07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sober
358926372,2024/04/07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sober
358943026,2024/04/07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sober
358959681,2024/04/07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sober
358976336,2024/04/07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sober
358992991,2024/04/07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sober
359009645,2024/04/07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sober
359043758,2024/04/07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sober
359060414,2024/04/07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sober
359077069,2024/04/07,778.0,406.0,778.0,406.0,nan,nan,-0.0655,0.10958,-0.99182,nan,nan,nan,4.104,nan,sober
359093723,2024/04/07,778.0,406.0,778.0,406.0,nan,nan,-0.06299,0.10621,-0.99235,nan,nan,nan,4.104,nan,sober
359110378,2024/04/07,771.0,406.0,771.0,406.0,nan,nan,-0.06695,0.10276,-0.99245,nan,nan,nan,4.077,nan,sober
359127033,2024/04/07,838.0,392.0,786.0,403.0,890.0,382.0,-0.06462,0.09867,-0.99302,-0.15187,0.08873,-0.98441,4.119,4.48,sober
359143687,2024/04/07,822.0,397.0,790.0,402.0,854.0,391.0,-0.06153,0.10125,-0.99296,-0.16125,0.0951,-0.98232,4.109,4.436,sober
359160342,2024/04/07,823.0,383.0,790.0,383.0,857.0,384.0,-0.06213,0.09373,-0.99366,-0.16108,0.09154,-0.98269,4.148,4.489,sober
359176997,2024/04/07,822.0,367.0,790.0,371.0,854.0,363.0,-0.06227,0.08974,-0.99402,-0.16237,0.08499,-0.98306,4.185,4.537,sober
359193650,2024/04/07,799.0,371.0,779.0,381.0,820.0,361.0,-0.06899,0.09121,-0.99344,-0.17583,0.08275,-0.98094,4.132,4.485,sober
359210305,2024/04/07,785.0,360.0,759.0,363.0,811.0,357.0,-0.07784,0.08279,-0.99352,-0.18072,0.07875,-0.98038,4.173,4.518,sober
359226960,2024/04/07,807.0,360.0,785.0,365.0,829.0,356.0,-0.06794,0.08142,-0.99436,-0.17331,0.07689,-0.98186,4.244,4.544,sober
359243615,2024/04/07,812.0,358.0,793.0,363.0,832.0,352.0,-0.06631,0.08112,-0.9945,-0.17329,0.07594,-0.98194,4.255,4.549,sober
359260270,2024/04/07,808.0,356.0,795.0,364.0,822.0,347.0,-0.06693,0.08055,-0.9945,-0.17754,0.07381,-0.98134,4.274,4.57,sober
359276925,2024/04/07,805.0,352.0,811.0,360.0,800.0,343.0,-0.06301,0.07846,-0.99492,-0.18506,0.07191,-0.98009,4.299,4.599,sober
359293580,2024/04/07,814.0,351.0,851.0,360.0,777.0,343.0,-0.05259,0.07677,-0.99566,-0.19366,0.07005,-0.97856,4.249,4.577,sober
359310234,2024/04/07,906.0,369.0,906.0,369.0,nan,nan,-0.03565,0.08037,-0.99613,nan,nan,nan,4.257,nan,sober
359326889,2024/04/07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sober
359343544,2024/04/07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sober
359360198,2024/04/07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sober
359376853,2024/04/07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,sober
359393508,2024/04/07,520.0,1061.0,nan,nan,520.0,1061.0,nan,nan,nan,-0.2627,0.26998,-0.92634,nan,2.004,sober
359410162,2024/04/07,694.0,655.0,775.0,477.0,613.0,833.0,-0.08566,0.10298,-0.99099,-0.24156,0.20685,-0.94808,4.04,2.915,sober
