Recording timestamp,Recording date,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,label
988886808,2024/04/07,1312.0,66.0,1299.0,109.0,1326.0,23.0,0.11302,-0.10124,-0.98842,-0.00064,-0.12844,-0.99172,4.554,4.807,sober
988903462,2024/04/07,1318.0,37.0,1299.0,78.0,1337.0,-5.0,0.11286,-0.1098,-0.98753,0.00262,-0.13582,-0.99073,4.555,4.797,sober
988920117,2024/04/07,1322.0,39.0,1303.0,83.0,1342.0,-5.0,0.114,-0.1086,-0.98753,0.00422,-0.13599,-0.9907,4.566,4.794,sober
988936772,2024/04/07,1324.0,30.0,1313.0,75.0,1335.0,-15.0,0.11699,-0.11084,-0.98693,0.0023,-0.13898,-0.99029,4.556,4.795,sober
988953426,2024/04/07,1322.0,33.0,1313.0,82.0,1332.0,-16.0,0.11702,-0.10867,-0.98717,0.00137,-0.13904,-0.99029,4.54,4.785,sober
988970080,2024/04/07,1324.0,44.0,1316.0,81.0,1332.0,7.0,0.11782,-0.10923,-0.98701,0.00145,-0.13283,-0.99114,4.54,4.746,sober
988986735,2024/04/07,1320.0,44.0,1317.0,75.0,1324.0,13.0,0.11784,-0.11048,-0.98687,-0.00115,-0.1306,-0.99143,4.549,4.743,sober
989003389,2024/04/07,1317.0,49.0,1310.0,84.0,1324.0,13.0,0.11597,-0.10816,-0.98735,-0.00122,-0.13077,-0.99141,4.552,4.743,sober
989020044,2024/04/07,1314.0,86.0,1314.0,86.0,nan,nan,0.11707,-0.1074,-0.9873,nan,nan,nan,4.559,nan,sober
989036699,2024/04/07,1329.0,27.0,1321.0,76.0,1338.0,-21.0,0.11892,-0.11077,-0.98671,0.00283,-0.14088,-0.99002,4.569,4.831,sober
989053353,2024/04/07,1328.0,35.0,1323.0,74.0,1334.0,-3.0,0.11982,-0.11149,-0.98651,0.00184,-0.13587,-0.99073,4.575,4.797,sober
989070008,2024/04/07,1326.0,39.0,1321.0,80.0,1332.0,-2.0,0.11909,-0.11015,-0.98675,0.00117,-0.13592,-0.99072,4.581,4.798,sober
989086663,2024/04/07,1321.0,36.0,1312.0,75.0,1329.0,-2.0,0.11648,-0.1119,-0.98687,0.00041,-0.13615,-0.99069,4.592,4.811,sober
989103318,2024/04/07,1315.0,36.0,1307.0,77.0,1323.0,-6.0,0.11485,-0.11135,-0.98712,-0.00135,-0.1374,-0.99051,4.596,4.82,sober
989119972,2024/04/07,1332.0,41.0,1322.0,82.0,1341.0,0.0,0.11915,-0.10987,-0.98678,0.00372,-0.13561,-0.99076,4.614,4.838,sober
989136627,2024/04/07,1389.0,47.0,1377.0,86.0,1400.0,7.0,0.13478,-0.10907,-0.98485,0.02086,-0.13414,-0.99074,4.629,4.859,sober
989153282,2024/04/07,1444.0,47.0,1438.0,87.0,1449.0,7.0,0.1522,-0.10919,-0.9823,0.03556,-0.13517,-0.99018,4.637,4.87,sober
