Recording timestamp,Recording date,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right,label
304621332,2024/04/07,537.0,301.0,521.0,314.0,552.0,287.0,-0.0997,-0.00209,-0.99502,-0.20273,0.00094,-0.97923,4.971,5.391,sober
304637986,2024/04/07,527.0,290.0,515.0,314.0,540.0,267.0,-0.10181,-0.00268,-0.9948,-0.20681,-0.0053,-0.97837,4.991,5.388,sober
304654640,2024/04/07,520.0,282.0,512.0,308.0,529.0,256.0,-0.10305,-0.00427,-0.99467,-0.21024,-0.00834,-0.97761,5.017,5.416,sober
304671295,2024/04/07,523.0,276.0,515.0,303.0,530.0,249.0,-0.10246,-0.00575,-0.99472,-0.21036,-0.01017,-0.97757,5.031,5.431,sober
304687949,2024/04/07,521.0,274.0,515.0,300.0,527.0,249.0,-0.10282,-0.00654,-0.99468,-0.2117,-0.01018,-0.97728,5.052,5.451,sober
304704604,2024/04/07,512.0,279.0,508.0,297.0,515.0,261.0,-0.10531,-0.00725,-0.99441,-0.21553,-0.0066,-0.97648,5.06,5.487,sober
304721259,2024/04/07,511.0,279.0,508.0,298.0,514.0,261.0,-0.10573,-0.00741,-0.99437,-0.21646,-0.0071,-0.97627,5.075,5.505,sober
304737913,2024/04/07,519.0,267.0,516.0,289.0,522.0,246.0,-0.10333,-0.01,-0.9946,-0.21452,-0.01151,-0.97665,5.087,5.507,sober
304754568,2024/04/07,518.0,257.0,519.0,280.0,517.0,234.0,-0.10271,-0.0125,-0.99463,-0.21624,-0.01516,-0.97622,5.105,5.527,sober
304771223,2024/04/07,506.0,258.0,513.0,285.0,499.0,231.0,-0.10458,-0.0106,-0.99446,-0.22154,-0.01548,-0.97503,5.13,5.539,sober
304787877,2024/04/07,502.0,259.0,507.0,288.0,497.0,230.0,-0.10647,-0.00963,-0.99427,-0.22245,-0.01592,-0.97481,5.146,5.559,sober
304804532,2024/04/07,492.0,259.0,489.0,288.0,496.0,229.0,-0.11192,-0.00893,-0.99368,-0.22305,-0.01589,-0.97468,5.154,5.578,sober
304821187,2024/04/07,410.0,301.0,403.0,336.0,418.0,265.0,-0.13755,0.00407,-0.99049,-0.24552,-0.00647,-0.96937,5.174,5.59,sober
