Timestamp,HeartRate
103,105
1080,105
2050,105
3028,105
3962,105
4976,105
5951,105
6919,105
7896,105
8878,105
9811,105
10820,105
11797,105
12775,105
13747,105
14718,105
15660,105
16674,105
17635,105
18609,105
19588,105
20572,105
21496,105
22510,105
23482,105
24467,105
25432,105
26403,105
27338,105
28369,105
29327,105
30300,105
31280,105
32268,105
33197,105
34195,105
35172,105
36173,105
37121,105
38093,105
39025,105
40047,105
41016,105
41983,105
42956,105
43933,105
44870,105
45881,105
46877,105
47831,105
48814,104
49777,104
50712,104
51729,104
52718,104
53674,104
54652,104
55622,104
56576,104
57576,104
58542,105
59521,105
