Timestamp,HeartRate
900,175
1925,175
2884,175
3850,175
4830,175
5825,175
6736,175
7746,175
8729,175
9693,175
10672,175
11639,175
12579,175
13585,175
14573,175
15531,175
16499,175
17474,175
18423,175
19420,175
20425,175
21361,175
22345,175
23324,175
24244,175
25256,175
26233,175
27219,175
28180,175
29150,175
30088,175
31121,175
32073,175
33044,175
34048,175
34988,175
35929,175
36936,175
37908,175
38886,175
39869,175
40829,175
41755,175
42777,175
43770,175
44717,175
45688,175
46662,175
47593,175
48619,175
49583,175
50551,175
51525,175
52518,175
53442,175
54443,175
55423,175
56395,175
57366,175
58336,175
59285,175
