Timestamp,HeartRate
653,98
1579,98
2578,98
3542,98
4517,98
5507,98
6460,98
7390,98
8386,98
9353,98
10325,98
11314,98
12266,98
13194,98
14192,98
15164,98
16134,98
17120,98
18069,98
19001,98
20003,98
20972,98
21938,98
22949,98
23877,98
24809,98
25808,98
26780,98
27748,98
28726,98
29685,98
30615,98
31622,98
32592,98
33580,98
34529,98
35490,98
36425,98
37435,98
38401,98
39385,98
40338,98
41299,98
42233,98
43239,98
44207,98
45191,98
46139,98
47108,98
48042,98
49044,98
50012,98
50994,98
51948,98
52918,98
53850,98
54877,98
55820,98
56796,98
57757,98
58722,98
59656,98
