Timestamp,HeartRate
523,73
1491,73
2460,73
3428,73
4367,73
5364,73
6331,73
7294,73
8297,73
9237,73
10175,73
11174,73
12141,73
13107,73
14076,73
15044,73
15975,73
16978,73
17946,73
18909,73
19887,73
20871,73
21783,73
22789,73
23752,73
24723,73
25691,73
26680,73
27589,73
28600,73
29561,73
30533,73
31501,73
32484,73
33401,73
34410,73
35370,73
36347,73
37313,73
38287,73
39208,73
40216,73
41183,73
42153,73
43140,73
44091,73
45023,73
46020,73
46991,73
47961,73
48948,73
49895,73
50831,73
51831,73
52802,73
53768,73
54750,73
55703,73
56639,73
57636,73
58611,73
59575,73
