id,date,validDuration,noiseDuration,fitDuration,walkingDuration,powerLeft,eyeMoveHorizontal,eyeMoveVertical,eyeMoveBigHorizontal,eyeMoveBigVertical,headMoveVerticalCount,headMoveHorizontalCount,walkingVibrationRightX,walkingVibrationLeftX,walkingVibrationRightY,walkingVibrationLeftY,walkingVibrationRightZ,walkingVibrationLeftZ,landingStrengthRightMaxAvg,landingStrengthLeftMaxAvg,slopeXAvg,slopeYAvg,slopeXStd,slopeYStd,highSpeedStepsNum,middleSpeedStepsNum,lowSpeedStepsNum,ultraLowSpeedStepsNum,nptAvgWeak,weakBlinkSpeedAvg,weakBlinkSpeedStd,weakBlinkStrengthAvg,weakBlinkStrengthStd,weakBlinkCount,weakBlinkSwarmCount,weakBlinkIntervalAvg,weakBlinkIntervalCount,nptAvgStrong,strongBlinkSpeedAvg,strongBlinkSpeedStd,strongBlinkStrengthAvg,strongBlinkStrengthStd,strongBlinkCount,strongBlinkSwarmCount,strongBlinkIntervalAvg,strongBlinkIntervalCount
0,2024-02-21T21:03:59+0900,60,22,60,11,5,31.0,18.0,22.0,21.0,28,38,0.9375,1.1875,2.25,2.125,1.5,1.5,1.15625,1.15625,4.48,7.83,8.13,9.87,10,1,2,4,0.006,139.0,28.6,118.0,51.0,14,4,3.8,7,0.008,136.0,25.8,112.0,47.6,11,3,5.2,5

