Timestamp,HeartRate
60869,74
61871,74
62840,74
63817,74
64809,73
65767,74
66701,74
67701,73
68679,73
69660,73
70620,73
71590,73
72541,73
73538,74
74513,74
75480,74
76448,74
77428,74
78373,74
79370,74
80342,74
81312,74
82286,74
83266,73
84205,73
85199,73
86203,73
87173,73
88125,73
89093,74
90037,74
91039,74
92023,74
92980,74
93954,74
94930,72
95874,72
96881,74
97840,74
98810,74
99786,74
100778,74
101702,74
102706,74
103678,74
104647,74
105630,73
106593,74
107540,74
108542,73
109531,73
110486,74
111458,74
112426,74
113374,74
114386,74
115348,74
116315,74
117297,74
118287,74
119209,74
