Timestamp,HeartRate
60183,90
61006,90
61977,90
62835,89
63706,89
64642,89
65493,89
66324,89
67234,89
68122,89
69022,89
69893,89
70759,90
71634,90
72543,90
73421,90
74282,90
75162,90
76069,90
76906,90
77820,90
78692,90
79595,89
80449,89
81351,89
82211,89
83116,89
84005,89
84925,89
85782,89
86664,89
87491,89
88444,90
89304,90
90192,90
91067,90
91976,90
92806,90
93722,90
94592,90
95529,90
96353,89
97207,89
98078,89
99022,89
99875,89
100735,89
101660,89
102542,89
103350,89
104271,89
105212,90
106072,90
106926,90
107803,90
108682,90
109591,90
110460,90
111325,90
112256,90
113120,89
113945,89
114854,89
115778,89
116645,89
117515,89
118445,89
119265,89
