Timestamp,HeartRate
60161,73
61091,73
61950,73
62777,73
63723,74
64587,74
65434,74
66359,74
67251,72
68052,72
68963,72
69917,72
70775,72
71629,72
72581,72
73391,72
74299,72
75211,73
76105,73
76963,73
77825,73
78723,73
79624,73
80488,73
81351,73
82222,73
83154,72
83976,72
84890,72
85821,72
86674,72
87547,72
88417,72
89288,72
90201,72
91056,72
91946,73
92860,73
93723,73
94566,73
95482,73
96394,73
97247,73
98101,73
99012,73
99862,73
100771,73
101624,74
102577,74
103437,73
104288,72
105196,72
106101,72
106957,72
107862,72
108770,73
109628,73
110435,73
111352,73
112293,73
113144,73
114013,73
114958,73
115761,73
116672,73
117594,72
118476,72
119337,72
