Timestamp,HeartRate
576,83
1537,83
2468,83
3478,83
4463,83
5412,83
6377,83
7342,83
8270,83
9273,83
10267,83
11224,83
12174,83
13144,83
14064,83
15071,83
16038,83
17005,83
17984,83
18941,83
19871,83
20871,83
21841,83
22810,83
23794,83
24748,83
25668,83
26673,83
27637,83
28609,83
29570,83
30555,83
31460,83
32472,83
33435,83
34399,83
35370,83
36335,83
37269,83
38267,83
39238,83
40197,83
41165,83
42135,83
43075,83
44078,83
45033,83
45999,83
46962,83
47932,83
48864,83
49885,83
50837,83
51797,83
52762,83
53726,83
54660,83
55667,83
56648,83
57598,83
58564,83
59526,83
