Timestamp,HeartRate
857,83
1816,83
2779,83
3743,83
4679,83
5687,83
6672,83
7620,83
8587,83
9549,83
10486,83
11487,83
12478,83
13428,83
14394,83
15357,83
16278,83
17294,83
18285,83
19235,83
20196,83
21165,83
22097,83
23102,83
24072,83
25048,83
26005,83
26975,83
27909,83
28907,83
29877,83
30863,83
31813,83
32781,83
33704,83
34717,83
35687,83
36663,83
37619,83
38585,83
39516,83
40523,83
41492,83
42475,83
43426,83
44394,83
45326,83
46327,83
47296,83
48281,83
49232,83
50197,83
51131,83
52134,83
53105,83
54088,83
55044,83
56003,83
56938,83
57934,83
58912,83
59895,83
