Timestamp,HeartRate
848,74
1802,74
2727,74
3733,74
4693,74
5665,74
6630,74
7613,74
8519,74
9528,74
10493,74
11456,74
12427,74
13390,74
14330,74
15325,74
16292,74
17248,74
18215,74
19185,74
20113,74
21137,74
22094,74
23047,74
24015,74
24975,74
25904,74
26935,74
27897,74
28854,74
29807,74
30775,74
31707,74
32707,74
33675,74
34660,74
35609,74
36569,74
37505,74
38498,74
39469,74
40436,74
41421,74
42374,74
43298,74
44301,74
45281,74
46231,74
47193,74
48181,74
49089,74
50091,74
51058,74
52020,74
52989,74
53954,74
54898,74
55899,74
56846,74
57814,74
58778,74
59750,74
