Timestamp,HeartRate
187,99
1195,100
2110,100
3110,100
4078,100
5056,100
6040,99
7004,99
7942,99
8953,99
9941,99
10899,99
11866,99
12846,99
13797,99
14793,99
15774,99
16745,99
17717,99
18690,99
19625,99
20633,99
21610,99
22588,99
23550,99
24535,99
25457,99
26492,99
27447,99
28418,99
29396,99
30390,99
31302,99
32312,99
33287,99
34263,99
35243,99
36208,99
37149,99
38154,99
39142,99
40098,99
41068,99
42046,99
42992,99
43989,99
44960,99
45936,99
46910,99
47891,99
48818,99
49828,99
50803,99
51788,99
52752,99
53722,99
54665,99
55690,99
56641,99
57615,99
58586,99
59563,99
