Timestamp,HeartRate
610,195
1581,195
2554,195
3537,195
4472,195
5469,195
6446,195
7439,195
8393,195
9363,195
10307,195
11341,195
12286,195
13260,195
14231,195
15205,195
16151,195
17150,195
18123,195
19099,195
20085,195
21045,195
21979,195
22990,195
23987,195
24936,195
25942,195
26883,195
27812,195
28833,195
29802,195
30773,195
31753,195
32738,195
33653,195
34667,195
35641,195
36637,195
37584,195
38560,195
39492,195
40504,195
41484,195
42455,195
43419,195
44395,195
45336,195
46347,195
47311,195
48290,195
49279,195
50234,195
51167,195
52186,195
53154,195
54135,195
55100,195
56066,195
57012,195
58029,195
58990,195
59957,195
