Timestamp,HeartRate
106,170
1099,170
2011,170
3026,170
3999,170
4973,170
5948,170
6918,170
7855,170
8871,170
9850,170
10813,170
11784,170
12759,170
13700,170
14708,170
15683,170
16656,170
17645,170
18601,170
19536,170
20551,170
21547,170
22499,170
23467,170
24443,170
25383,170
26400,170
27360,170
28329,170
29310,170
30296,170
31230,170
32226,170
33203,170
34194,170
35148,170
36126,170
37053,170
38052,170
39018,170
39996,170
40977,171
41910,171
42849,171
43834,171
44802,171
45769,171
46749,171
47701,171
48631,171
49621,171
50586,171
51552,171
52519,171
53508,171
54409,171
55410,171
56377,171
57336,171
58296,171
59267,171
