(train_subjects),fujii2,kota_sakaguchi1,kota_sakaguchi2,igarashi1,igarashi2,ueda,iguma,takeuchi,ogura,komezaki,magari,nakabayashi
(test_subjects),fujii1

Filename,Window,Answer,Prediction,Output
drunk_20240705_003931_gaze.csv,292397763,drunk,drunk,"[0.7852721, 0.17470995]"
sober_20240705_112515_gaze.csv,304260256,sober,drunk,"[0.60732406, 0.4012025]"
sober_20240715_125645_gaze.csv,337453916,sober,drunk,"[0.7759148, 0.20373236]"
(Accuracy),0.3333333333333333

--------------------------------------------------

(train_subjects),fujii1,kota_sakaguchi1,kota_sakaguchi2,igarashi1,igarashi2,ueda,iguma,takeuchi,ogura,komezaki,magari,nakabayashi
(test_subjects),fujii2

Filename,Window,Answer,Prediction,Output
drunk_20240707_234042_gaze.csv,12693033481,drunk,drunk,"[0.761861, 0.20765296]"
sober_20240705_183753_gaze.csv,26275086250,sober,drunk,"[0.9098024, 0.08513833]"
sober_20240715_155713_gaze.csv,1840880599,sober,sober,"[0.32667395, 0.67714626]"
(Accuracy),0.6666666666666666

--------------------------------------------------

(train_subjects),fujii1,fujii2,kota_sakaguchi2,igarashi1,igarashi2,ueda,iguma,takeuchi,ogura,komezaki,magari,nakabayashi
(test_subjects),kota_sakaguchi1

Filename,Window,Answer,Prediction,Output
drunk_20240704_214336_gaze.csv,1803030147,drunk,drunk,"[0.653241, 0.38541037]"
sober_20240704_190232_gaze.csv,18569144070,sober,drunk,"[0.83639336, 0.16914205]"
sober_20240718_185218_gaze.csv,11194933141,sober,sober,"[0.4500088, 0.55072844]"
(Accuracy),0.6666666666666666

--------------------------------------------------

(train_subjects),fujii1,fujii2,kota_sakaguchi1,igarashi1,igarashi2,ueda,iguma,takeuchi,ogura,komezaki,magari,nakabayashi
(test_subjects),kota_sakaguchi2

Filename,Window,Answer,Prediction,Output
drunk_20240704_222701_gaze.csv,4419340481,drunk,sober,"[0.3004961, 0.7611331]"
sober_20240718_154946_gaze.csv,249883433,sober,drunk,"[0.5911028, 0.4150102]"
(Accuracy),0.0

--------------------------------------------------

(train_subjects),fujii1,fujii2,kota_sakaguchi1,kota_sakaguchi2,igarashi2,ueda,iguma,takeuchi,ogura,komezaki,magari,nakabayashi
(test_subjects),igarashi1

Filename,Window,Answer,Prediction,Output
drunk_20240707_220714_gaze.csv,7060543844,drunk,drunk,"[0.6536783, 0.36805823]"
(Accuracy),1.0

--------------------------------------------------

(train_subjects),fujii1,fujii2,kota_sakaguchi1,kota_sakaguchi2,igarashi1,ueda,iguma,takeuchi,ogura,komezaki,magari,nakabayashi
(test_subjects),igarashi2

Filename,Window,Answer,Prediction,Output
drunk_20240707_212002_gaze.csv,4216431707,drunk,drunk,"[0.7406339, 0.28355747]"
(Accuracy),1.0

--------------------------------------------------

