Timestamp,HeartRate
142,78
1141,78
2089,78
3067,78
4038,78
4969,78
5987,78
6959,78
7932,78
8907,79
9885,80
10819,80
11828,80
12806,80
13783,80
14751,80
15724,78
16661,78
17686,80
18652,80
19623,80
20600,80
21581,80
22518,80
23521,80
24498,80
25481,79
26444,79
27416,79
28359,79
29382,79
30344,79
31312,79
32294,80
33280,80
34203,80
35214,80
36189,79
37179,80
38140,80
39108,80
40049,80
41077,80
42033,80
43004,80
43981,80
44976,80
45893,80
46903,80
47877,80
48873,80
49827,80
50802,79
51736,79
52771,79
53727,79
54697,79
55678,79
56670,80
57589,80
58593,80
59572,79
