Timestamp,HeartRate
252,99
1226,99
2194,99
3170,99
4135,99
5120,98
6089,98
7060,99
8057,99
9008,99
9939,99
10955,99
11930,99
12905,99
13870,99
14838,99
15781,99
16801,99
17760,99
18733,98
19706,99
20704,99
21615,99
22626,99
23596,99
24570,99
25555,99
26518,98
27454,98
28459,99
29456,99
30410,99
31375,99
32355,99
33284,99
34304,99
35272,99
36241,99
37218,99
38205,99
39131,99
40130,99
41106,99
42102,99
43050,99
44025,99
44963,99
45970,99
46955,97
47919,99
48886,97
49862,99
50801,99
51809,99
52778,99
53754,99
54755,99
55699,99
56641,99
57642,99
58619,99
59601,99
