Timestamp,HeartRate
538,69
1466,69
2474,69
3448,69
4434,69
5389,69
6364,69
7296,69
8307,69
9282,69
10248,69
11217,68
12198,69
13138,69
14139,69
15108,69
16080,69
17056,69
18037,69
18964,69
19966,69
20942,69
21941,69
22884,69
23857,69
24796,69
25799,69
26791,69
27746,69
28712,69
29693,69
30627,69
31642,69
32606,69
33574,69
34551,69
35534,69
36457,69
37465,69
38446,69
39408,67
40392,67
41349,67
42294,67
43295,67
44290,67
45242,67
46213,69
47181,69
48118,69
49145,68
50103,68
51069,68
52073,68
53014,68
53950,68
54958,68
55927,68
56903,67
57893,69
58845,69
59781,69
