Timestamp,HeartRate
288,77
1214,77
2220,77
3200,77
4188,78
5136,78
6097,78
7033,78
8041,78
9040,78
9986,78
10952,78
11920,78
12852,78
13867,77
14842,77
15802,77
16769,77
17746,77
18677,77
19690,77
20654,77
21621,77
22595,78
23566,78
24500,78
25504,78
26472,78
27448,78
28417,78
29397,78
30327,78
31331,78
32301,77
33297,77
34245,77
35211,77
36142,77
37153,77
38150,77
39101,77
40063,77
41032,78
41965,78
42998,78
43951,78
44917,78
45887,78
46860,78
47802,78
48799,78
49772,78
50743,77
51715,77
52697,78
53619,78
54622,79
55599,78
56571,78
57553,78
58515,78
59442,78
