Timestamp,HeartRate
343,84
1343,84
2151,82
3127,84
4136,84
5134,84
6135,84
7135,84
7951,84
8944,83
9941,84
10933,84
11930,84
12933,84
13747,84
14739,84
15739,84
16747,84
17743,84
18728,84
19546,84
20533,83
21536,84
22534,84
23535,83
24542,83
25351,83
26343,83
27339,83
28326,83
29328,84
30331,84
31145,84
32136,84
33137,84
34149,84
35144,84
36126,84
36941,84
37929,84
38938,84
39938,84
40941,84
41944,84
42748,84
43743,84
44732,84
45725,84
46727,84
47727,84
48540,84
49537,84
50544,84
51549,84
52543,84
53525,84
54341,84
55331,84
56334,84
57338,84
58336,84
59173,84
