Timestamp,HeartRate
730,59
1728,59
2710,59
3710,59
4713,59
5721,59
6535,58
7524,58
8533,58
9508,57
10526,57
11510,57
12520,58
13333,58
14322,58
15329,58
16335,58
17308,58
18320,58
19127,58
20120,58
21133,58
22131,58
23127,58
24126,58
24942,58
25920,58
26928,58
27926,58
28930,58
29909,58
30913,58
31720,58
32718,58
33719,58
34724,58
35731,58
36710,58
37525,58
38514,58
39520,58
40525,58
41526,58
42364,58
43329,58
44311,58
45325,58
46315,58
47321,58
48166,58
49136,58
50108,58
51116,58
52112,58
53118,58
54123,58
54935,58
55929,58
56927,58
57908,58
58917,58
59926,58
