Timestamp,HeartRate
785,68
1782,68
2793,68
3769,68
4789,68
5785,68
6590,68
7576,68
8580,68
9583,68
10570,68
11582,68
12582,68
13591,68
14576,68
15389,68
16384,68
17388,68
18377,68
19383,68
20388,68
21381,68
22372,68
23378,68
24195,68
25179,68
26178,68
27180,68
28186,68
29170,68
30175,68
31189,67
32191,67
32988,67
33979,67
34981,67
35987,67
36971,67
37985,67
38984,67
39968,67
40972,67
41793,67
42786,67
43769,67
44784,67
45784,67
46793,67
47774,67
48774,67
49782,67
50597,67
51588,67
52574,67
53589,67
54588,67
55571,67
56573,67
57592,67
58584,67
59399,67
