Timestamp,HeartRate
310,65
1327,66
2293,66
3265,66
4247,64
5227,64
6186,64
7165,64
8144,64
9121,64
10094,64
11069,63
12030,63
13018,63
13998,63
14974,63
15967,63
16924,63
17855,63
18874,63
19897,63
20825,64
21799,64
22777,64
23717,64
24727,64
25702,64
26681,64
27664,64
28628,64
29572,64
30581,63
31558,63
32531,63
33541,63
34509,63
35422,63
36431,63
37408,63
38406,63
39359,64
40333,64
41274,64
42304,64
43263,64
44237,64
45219,64
46201,64
47136,64
48142,64
49117,63
50097,63
51073,63
52045,63
52994,63
53998,63
54970,63
55950,63
56946,63
57902,64
58841,64
59849,64
