Timestamp,HeartRate
82,73
1046,74
2019,74
2982,74
3926,74
4927,74
5890,74
6855,74
7827,74
8791,72
9731,72
10733,74
11701,74
12667,74
13638,73
14628,74
15537,74
16543,73
17508,74
18484,74
19448,72
20434,74
21349,74
22356,74
23320,74
24289,74
25261,74
26240,74
27153,74
28162,73
29130,74
30100,74
31093,74
32044,74
32974,74
33969,74
34942,74
35909,73
36896,74
37848,74
38774,74
39782,74
40752,74
41721,74
42703,74
43654,74
44577,74
45584,72
46556,72
47525,74
48504,72
49459,73
50394,73
51392,73
52360,73
53330,72
54309,72
55268,73
56200,73
57197,73
58171,73
59159,73
