Timestamp,HeartRate
37,59
980,59
2008,59
2970,59
3940,59
4921,59
5938,58
6845,58
7845,58
8826,58
9801,58
10777,58
11764,59
12701,59
13710,59
14681,59
15660,59
16647,59
17612,59
18554,59
19592,59
20544,59
21517,59
22494,58
23495,58
24407,58
25416,58
26397,58
27393,58
28353,58
29321,58
30259,58
31287,59
32254,59
33227,59
34208,59
35186,59
36126,59
37134,59
38130,59
39091,59
40058,59
41040,59
41991,59
42992,59
43962,59
44941,59
45927,59
46891,59
47828,59
48847,59
49824,59
50800,59
51772,59
52775,59
53695,59
54699,59
55677,59
56674,59
57628,59
58601,59
59549,59
