date,type,subType,value
20240221-231037,slowHeadTilting,forward,-1
20240221-231037,slowHeadTilting,forward,1
20240221-231038,slowHeadTilting,forward,-1
20240221-231039,slowHeadTilting,forward,1
20240221-231040,slowHeadTilting,forward,-1
20240221-231040,slowHeadTilting,forward,1
20240221-231040,slowHeadTilting,forward,-1
20240221-231045,slowHeadTilting,forward,1
20240221-231045,slowHeadTilting,forward,-1
20240221-231045,slowHeadTilting,forward,1
20240221-231048,slowHeadTilting,forward,-1

