device_time_stamp,system_time_stamp,left_gaze_point_on_display_area_x,left_gaze_point_on_display_area_y,left_gaze_point_in_user_coordinate_system_x,left_gaze_point_in_user_coordinate_system_y,left_gaze_point_in_user_coordinate_system_z,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system_x,left_gaze_origin_in_user_coordinate_system_y,left_gaze_origin_in_user_coordinate_system_z,left_gaze_origin_in_trackbox_coordinate_system_x,left_gaze_origin_in_trackbox_coordinate_system_y,left_gaze_origin_in_trackbox_coordinate_system_z,left_gaze_origin_validity,right_gaze_point_on_display_area_x,right_gaze_point_on_display_area_y,right_gaze_point_in_user_coordinate_system_x,right_gaze_point_in_user_coordinate_system_y,right_gaze_point_in_user_coordinate_system_z,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system_x,right_gaze_origin_in_user_coordinate_system_y,right_gaze_origin_in_user_coordinate_system_z,right_gaze_origin_in_trackbox_coordinate_system_x,right_gaze_origin_in_trackbox_coordinate_system_y,right_gaze_origin_in_trackbox_coordinate_system_z,right_gaze_origin_validity
14584132076,94472287980,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0
14584164198,94472319907,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0
14584180840,94472336530,0.2866201400756836,0.18670479953289032,-117.78567504882812,256.9631042480469,86.68989562988281,1,5.5174713134765625,1,-69.15831756591797,-86.58793640136719,594.6852416992188,0.6546376943588257,0.6936664581298828,0.40984436869621277,1,0.2540450990200043,0.2021089792251587,-135.76712036132812,252.4685821533203,85.05399322509766,1,5.4218902587890625,1,2.7050206661224365,-84.3454818725586,599.0379028320312,0.49376368522644043,0.6872727274894714,0.4099055230617523,1
14584197430,94472353100,0.24815745651721954,0.2332788109779358,-139.01707458496094,243.3739776611328,81.74386596679688,1,5.3707427978515625,1,-67.8083267211914,-84.98792266845703,584.2737426757812,0.6543204188346863,0.6934748291969299,0.38860705494880676,1,0.27855241298675537,0.2431049942970276,-122.23906707763672,240.5069580078125,80.70035552978516,1,5.05047607421875,1,2.629652261734009,-80.36775207519531,570.4430541992188,0.49363818764686584,0.6873858571052551,0.352165162563324,1
14584214323,94472369973,0.2590503692626953,0.48703065514564514,-133.0041961669922,169.3356475830078,54.79608917236328,1,4.2591400146484375,1,-54.010074615478516,-68.21407318115234,469.3658142089844,0.6530081629753113,0.6933062076568604,0.15472406148910522,1,0.2899200916290283,0.4820544421672821,-115.9640884399414,170.78759765625,55.324562072753906,1,4.0992431640625,1,2.441416025161743,-66.4665756225586,472.2904357910156,0.49289315938949585,0.6871806383132935,0.15390148758888245,1
14584230710,94472386375,0.259245902299881,0.48687249422073364,-132.89625549316406,169.38182067871094,54.81289291381836,1,4.22247314453125,1,-53.92863082885742,-67.98092651367188,469.0643310546875,0.6528754830360413,0.6927686929702759,0.1540462076663971,1,0.28791701793670654,0.4891963601112366,-117.06977844238281,168.70375061035156,54.56611251831055,1,4.06439208984375,1,2.4837703704833984,-66.23513793945312,472.0205383300781,0.492769718170166,0.6866349577903748,0.15330298244953156,1
14584247249,94472402975,nan,nan,nan,nan,nan,0,nan,0,nan,nan,nan,nan,nan,nan,0,0.29013586044311523,0.48386794328689575,-115.84500885009766,170.25845336914062,55.1319694519043,1,4.036529541015625,1,2.505927801132202,-65.84060668945312,471.427734375,0.4926983416080475,0.6857554912567139,0.1520197093486786,1
14584264119,94472419915,0.2613082528114319,0.4610568583011627,-131.75787353515625,176.91415405273438,57.55445861816406,1,4.1270294189453125,1,-53.791465759277344,-67.37335205078125,468.7158508300781,0.6525996327400208,0.6911860108375549,0.15315735340118408,1,0.2955873906612396,0.4850575923919678,-112.83573913574219,169.9113311767578,55.00563049316406,1,3.9683380126953125,1,2.5498740673065186,-65.60382080078125,471.58740234375,0.4925766587257385,0.685023844242096,0.1522710621356964,1
14584280580,94472436412,0.2657873332500458,0.4760447144508362,-129.28538513183594,172.54107666015625,55.96280288696289,1,4.107330322265625,1,-53.752685546875,-67.52971649169922,468.7416687011719,0.6524810194969177,0.6916196942329407,0.15324364602565765,1,0.29408738017082214,0.4858752191066742,-113.66377258300781,169.67279052734375,54.91881561279297,1,3.9271087646484375,1,2.594350576400757,-65.73553466796875,471.6311950683594,0.4924517571926117,0.6853786110877991,0.1523945927619934,1
14584297165,94472452991,0.2664652168750763,0.4791741967201233,-128.9111785888672,171.6279296875,55.63045120239258,1,4.071441650390625,1,-53.721221923828125,-67.85216522216797,468.6239318847656,0.6524299383163452,0.6925841569900513,0.15309661626815796,1,0.29623982310295105,0.47877222299575806,-112.47561645507812,171.74525451660156,55.673118591308594,1,3.9051513671875,1,2.6111249923706055,-66.17601013183594,471.576416015625,0.492403507232666,0.6866438984870911,0.15240833163261414,1
14584313828,94472469647,0.2647876739501953,0.47615522146224976,-129.83718872070312,172.50880432128906,55.9510498046875,1,4.024078369140625,1,-53.810874938964844,-68.60359954833984,469.65252685546875,0.6523498296737671,0.694292426109314,0.15535448491573334,1,0.2924521565437317,0.4757304787635803,-114.56639099121094,172.6327362060547,55.99615478515625,1,3.86785888671875,1,2.6457161903381348,-66.8120346069336,472.4694519042969,0.4923199713230133,0.6880833506584167,0.1543547362089157,1
14584330449,94472486262,0.2662038207054138,0.47260457277297974,-129.0554656982422,173.54478454589844,56.32814407348633,1,3.9815521240234375,1,-53.83637237548828,-68.6664047241211,470.19195556640625,0.6522470712661743,0.6942472457885742,0.15643902122974396,1,0.2939978241920471,0.46937796473503113,-113.71320343017578,174.4862518310547,56.67076873779297,1,3.8395843505859375,1,2.679594039916992,-66.93425750732422,473.0548095703125,0.4922338128089905,0.6881943941116333,0.15554852783679962,1
14584347079,94472502904,0.2705070972442627,0.4697670340538025,-126.68006896972656,174.37271118164062,56.62947082519531,1,3.9543304443359375,1,-53.84596252441406,-68.43875122070312,470.57745361328125,0.6521492600440979,0.6934436559677124,0.1571340262889862,1,0.2958187758922577,0.47102516889572144,-112.70805358886719,174.0056610107422,56.49585723876953,1,3.80926513671875,1,2.7205591201782227,-66.61618041992188,473.502197265625,0.4921257495880127,0.6871218085289001,0.15634606778621674,1
14584363748,94472519591,0.2747468948364258,0.464025616645813,-124.33970642089844,176.04794311523438,57.239173889160156,1,3.9112396240234375,1,-53.83078384399414,-67.70174407958984,471.0436096191406,0.6519556045532227,0.691168487071991,0.1578378975391388,1,0.29567936062812805,0.46904832124710083,-112.7850112915039,174.5824432373047,56.70577621459961,1,3.7747650146484375,1,2.7742040157318115,-66.00518035888672,473.8887023925781,0.49198123812675476,0.6852521300315857,0.15694281458854675,1
14584380319,94472536182,0.2833322286605835,0.4730629324913025,-119.6005859375,173.4110565185547,56.27943801879883,1,3.8783416748046875,1,-53.80416488647461,-67.48918914794922,471.0752868652344,0.65187007188797,0.6905547976493835,0.1578342318534851,1,0.2961859703063965,0.4724443554878235,-112.5053482055664,173.59156799316406,56.34511947631836,1,3.746368408203125,1,2.822016477584839,-65.75788879394531,473.9439697265625,0.49184784293174744,0.6845356822013855,0.15698474645614624,1
14584396995,94472552858,0.28793662786483765,0.4800308346748352,-117.05899047851562,171.37803649902344,55.53948211669922,1,3.8406524658203125,1,-53.71418762207031,-67.48783111572266,470.6239929199219,0.6517613530158997,0.6907339096069336,0.15692584216594696,1,0.29451990127563477,0.48649856448173523,-113.4250259399414,169.49090576171875,54.852603912353516,1,3.7142486572265625,1,2.8887057304382324,-65.80204010009766,473.3423156738281,0.4916501045227051,0.6848946809768677,0.15580584108829498,1
