Timestamp,HeartRate
368,69
1368,69
2367,69
3180,69
4174,69
5177,69
6178,69
7180,69
7987,69
8979,69
9975,69
10962,69
11964,69
12799,69
13773,69
14777,69
15771,69
16772,69
17775,69
18590,69
19581,69
20565,69
21581,69
22561,69
23401,69
24377,69
25369,69
26372,69
27369,69
28371,69
29182,69
30178,69
31176,69
32177,69
33187,69
33997,69
34967,69
35964,69
36966,69
37965,69
38970,69
39780,69
40774,69
41774,69
42774,69
43784,69
44595,69
45579,69
46564,69
47566,69
48562,69
49414,69
50376,69
51370,69
52369,69
53380,69
54377,69
55197,69
56177,69
57184,69
58184,69
59181,69
