Timestamp,HeartRate
47,58
1045,58
1857,58
2849,58
3852,58
4853,58
5862,59
6676,59
7659,59
8669,59
9667,59
10659,59
11649,59
12461,59
13446,59
14462,59
15456,59
16451,59
17285,59
18264,59
19262,59
20258,59
21261,59
22259,59
23072,58
24044,58
25064,58
26046,58
27052,58
28052,58
28857,58
29855,58
30861,58
31860,58
32865,58
33670,58
34666,58
35668,58
36645,58
37645,58
38650,58
39457,58
40453,58
41453,58
42463,58
43465,58
44283,58
45266,58
46270,58
47249,58
48254,58
49248,58
50248,58
51046,58
52057,58
53054,58
54056,58
54895,58
55869,58
56859,58
57862,58
58867,58
59846,58
