id,date,stepCount,blinkCountRaw,eyeMoveUpCount,eyeMoveDownCount,eyeMoveRightCount,eyeMoveLeftCount,isStill,xMean,xSD,yMean,ySD,pitchOnewayCount,pitchRoundCount,yawOnewayCount,yawRoundCount,xRightStepAmplitude,xLeftStepAmplitude,yRightStepAmplitude,yLeftStepAmplitude,zRightStepAmplitude,zLeftStepAmplitude,zRightStepAmplitudeCal,zLeftStepAmplitudeCal,maxRightStepAcceleration,maxLeftStepAcceleration,stepCadence,blinkCount,blinkIntervalCount,blinkIntervalMean,blinkIntervalTotal,blinkStrengthMean,blinkStrengthSD,blinkStrengthTotal,blinkStrengthMax,blinkWidthMean,nptMean,nptSD,nptMedian,noiseTime,isValid,sleepScore,focusScore,tensionScore,calmScore,sleepScoreStandard
0,2024-02-21T23:05:07+0900,3,8,8,10,9,8,false,13.461229,20.747463,-3.861949,9.0391445,4,0,7,1,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,1,0,7.1666665,0.0,75.0,15.073154,53.0,53.0,163.0,0.049599998,0.027812192,0.0422,0.0,true,76,90,52,81,80
1,2024-02-21T23:05:22+0900,12,4,4,14,8,9,false,20.686264,20.155329,-0.9655294,14.590144,8,0,9,0,0.84250796,1.010973,1.186775,1.1102651,1.0776467,1.5758299,1.577647,2.07583,1.0328245,1.0636487,137.70493,0,0,7.1666665,0.0,75.0,15.073154,0.0,0.0,163.0,0.049599998,0.027812192,0.0422,1.0,false,76,-1,-1,-1,80
2,2024-02-21T23:05:37+0900,12,7,4,11,5,9,false,9.503397,7.426252,-1.3701161,8.855602,13,0,10,0,1.1244082,0.8768057,1.6524305,1.1045386,0.9674143,1.1190438,1.4674145,1.6190441,1.1473418,1.1436893,135.48387,2,0,7.1666665,0.0,61.4,10.9836235,112.0,64.0,169.0,0.05812,0.035688426,0.0422,3.25,false,77,-1,-1,-1,80
3,2024-02-21T23:05:52+0900,4,3,6,4,5,6,false,9.454223,6.197277,-5.0525293,7.7560344,10,0,8,0,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.0,NaN,NaN,NaN,2,0,7.1666665,0.0,62.2,12.3677,173.0,89.0,160.0,0.050200004,0.028305091,0.0422,2.0,true,75,90,35,77,79

