Recording timestamp,Recording date,Gaze point X,Gaze point Y,Gaze point left X,Gaze point left Y,Gaze point right X,Gaze point right Y,Gaze direction left X,Gaze direction left Y,Gaze direction left Z,Gaze direction right X,Gaze direction right Y,Gaze direction right Z,Pupil diameter left,Pupil diameter right
1040199844,2024/04/07,391.0,429.0,395.0,438.0,387.0,420.0,-0.14219,-0.01912,-0.98965,-0.26101,-0.01976,-0.96514,5.634,5.96
1040216498,2024/04/07,390.0,428.0,396.0,436.0,385.0,420.0,-0.14181,-0.01975,-0.9897,-0.26179,-0.02004,-0.96492,5.631,5.957
1040233153,2024/04/07,387.0,422.0,395.0,441.0,379.0,402.0,-0.14221,-0.01812,-0.98967,-0.26316,-0.02504,-0.96443,5.608,5.927
1040249808,2024/04/07,391.0,418.0,396.0,436.0,385.0,399.0,-0.14171,-0.01952,-0.98972,-0.26156,-0.02568,-0.96485,5.601,5.92
1040266463,2024/04/07,386.0,418.0,383.0,434.0,389.0,402.0,-0.14569,-0.02017,-0.98912,-0.26066,-0.02497,-0.96511,5.598,5.918
1040283117,2024/04/07,386.0,418.0,381.0,434.0,391.0,401.0,-0.14643,-0.0203,-0.98901,-0.26011,-0.02562,-0.96524,5.591,5.916
1040299772,2024/04/07,384.0,423.0,380.0,430.0,389.0,415.0,-0.14683,-0.02201,-0.98892,-0.26083,-0.02198,-0.96513,5.604,5.932
1040316427,2024/04/07,383.0,422.0,381.0,428.0,385.0,416.0,-0.14649,-0.023,-0.98895,-0.26195,-0.02206,-0.96483,5.592,5.925
1040333081,2024/04/07,387.0,408.0,388.0,422.0,386.0,394.0,-0.14445,-0.02516,-0.98919,-0.2617,-0.0288,-0.96472,5.564,5.897
1040349736,2024/04/07,385.0,403.0,388.0,415.0,382.0,391.0,-0.1446,-0.027,-0.98912,-0.2628,-0.02949,-0.9644,5.55,5.89
1040366391,2024/04/07,391.0,398.0,395.0,415.0,388.0,380.0,-0.14274,-0.02666,-0.9894,-0.26145,-0.03235,-0.96467,5.538,5.901
1040383045,2024/04/07,393.0,392.0,391.0,412.0,396.0,372.0,-0.14395,-0.0272,-0.98921,-0.25925,-0.0344,-0.9652,5.527,5.891
1040399700,2024/04/07,394.0,393.0,388.0,402.0,400.0,383.0,-0.14472,-0.03018,-0.98901,-0.25801,-0.03104,-0.96564,5.519,5.874
1040416355,2024/04/07,394.0,386.0,385.0,397.0,403.0,374.0,-0.14572,-0.03136,-0.98883,-0.25713,-0.03366,-0.96579,5.508,5.864
1040433008,2024/04/07,387.0,375.0,374.0,395.0,400.0,354.0,-0.14908,-0.03228,-0.9883,-0.25821,-0.03974,-0.96527,5.52,5.883
1040449663,2024/04/07,421.0,444.0,419.0,464.0,423.0,425.0,-0.1361,-0.01187,-0.99062,-0.25203,-0.0191,-0.96753,5.5,5.85
1040466318,2024/04/07,444.0,569.0,446.0,562.0,443.0,577.0,-0.12801,0.01742,-0.99162,-0.24668,0.02529,-0.96877,5.481,5.82
1040482972,2024/04/07,447.0,723.0,457.0,739.0,437.0,707.0,-0.12485,0.07056,-0.98966,-0.24813,0.06329,-0.96666,5.46,5.815
1040499627,2024/04/07,425.0,772.0,431.0,783.0,419.0,760.0,-0.13239,0.08394,-0.98764,-0.25282,0.07896,-0.96429,5.458,5.809
1040516282,2024/04/07,411.0,807.0,412.0,824.0,411.0,789.0,-0.13811,0.09618,-0.98574,-0.25483,0.08729,-0.96304,5.491,5.839
