Timestamp,HeartRate
891,63
1863,63
2835,63
3800,63
4736,63
5738,63
6706,63
7675,63
8641,63
9612,63
10541,63
11546,63
12516,63
13482,63
14452,63
15443,63
16357,63
17356,63
18323,63
19299,63
20268,63
21248,63
22161,63
23171,63
24139,63
25111,63
26105,63
27056,63
27982,63
28981,63
29952,63
30918,63
31899,63
32855,63
33788,63
34791,63
35768,63
36731,63
37708,63
38666,63
39595,63
40601,63
41575,63
42565,63
43513,63
44479,63
45412,63
46415,63
47390,63
48370,63
49322,63
50290,63
51222,63
52226,63
53198,63
54175,62
55134,62
56101,62
57032,62
58037,63
59026,63
59978,63
