Timestamp,HeartRate
115,88
1070,88
2032,88
2998,88
3978,88
4899,88
5924,89
6876,89
7844,89
8813,88
9777,88
10711,88
11730,88
12681,88
13654,88
14620,88
15587,88
16518,88
17534,88
18492,88
19461,88
20425,87
21395,88
22335,88
23336,87
24301,87
25268,87
26240,87
27211,87
28148,87
29143,87
30103,87
31069,87
32044,87
33010,89
33948,89
34946,89
35912,89
36876,89
37849,88
38817,89
39751,89
40753,89
41720,88
42697,87
43658,89
44624,89
45558,89
46564,89
47529,89
48493,89
49463,89
50427,89
51363,89
52363,89
53335,89
54307,89
55271,89
56263,89
57170,89
58180,88
59140,89
