Timestamp,Pulse
428,2365255
430,2365327
431,2366681
432,2375491
432,2385177
433,2391209
434,2391281
434,2391565
436,2391541
436,2391707
915,2391399
917,2391043
918,2391351
919,2391019
920,2389879
921,2385819
921,2372855
922,2369127
922,2365469
923,2364663
1426,2363855
1428,2365825
1429,2370123
1430,2379123
1431,2390735
1432,2391043
1433,2391589
1434,2391731
1435,2390853
1436,2390925
1884,2390189
1886,2389285
1887,2390829
1887,2390045
1888,2385891
1889,2384845
1889,2369151
1890,2364995
1891,2365113
1891,2364805
2375,2366183
2377,2368865
2378,2378625
2379,2392041
2380,2390925
2380,2390805
2381,2391897
2382,2390093
2382,2391209
2383,2390735
2848,2389831
2850,2389429
2851,2391257
2851,2391209
2852,2385225
2853,2370195
2853,2365779
2854,2364307
2855,2364401
2856,2364805
3346,2370623
3348,2376653
3349,2389453
3350,2390545
3351,2391661
3351,2390189
3352,2390259
3353,2390449
3353,2391091
3354,2391875
3824,2391257
3826,2391067
3827,2391043
3828,2384799
3829,2370503
3833,2367155
3835,2364543
3836,2364899
3838,2365019
3839,2368605
4313,2372925
4315,2386983
4316,2390829
4317,2390591
4318,2390379
4318,2390449
4319,2390971
4319,2391185
4320,2391707
4321,2389309
4802,2391993
4804,2391541
4807,2385629
4808,2374753
4809,2368129
4809,2366609
4810,2366015
4811,2365423
4812,2367821
4812,2370717
5293,2378411
5295,2390069
5296,2390591
5297,2391257
5297,2392017
5298,2392443
5299,2390449
5299,2391565
5300,2392063
5300,2392041
5770,2391921
5772,2384989
5773,2375869
5774,2371311
5775,2366395
5776,2365089
5776,2365993
5777,2366515
5778,2369317
5778,2376843
6265,2390947
6266,2390379
6267,2390307
6268,2390853
6269,2391589
6270,2393109
6270,2391921
6271,2391257
6272,2391779
6273,2392159
6743,2388835
6745,2384015
6747,2374753
6747,2366989
6748,2365779
6749,2364307
6750,2366823
6751,2368603
6752,2377913
6752,2391447
7229,2391803
7230,2391185
7231,2392087
7232,2391233
7233,2391447
7233,2390615
7234,2392681
7235,2390497
7236,2389785
7236,2390189
7718,2375703
7720,2368889
7721,2366349
7721,2364995
7722,2363665
7723,2367085
7723,2369531
7724,2374563
7725,2390307
7726,2391495
8205,2393583
8207,2392301
8208,2392847
8208,2390805
8209,2391731
8210,2391257
8210,2390615
8211,2390473
8212,2389999
8213,2383469
8690,2369435
8691,2364329
8692,2364757
8693,2363949
8694,2365067
8695,2368295
8697,2373377
8697,2388123
8698,2392087
8699,2392539
9182,2391495
9184,2390425
9186,2390735
9186,2390615
9187,2390425
9188,2390663
9189,2390805
9189,2390781
9190,2384893
9190,2374659
9666,2367655
9667,2364543
9668,2363831
9669,2364187
9670,2368533
9670,2373329
9671,2382755
9672,2391327
9673,2393037
9674,2391233
10148,2390639
10150,2390759
10151,2390497
10152,2391945
10152,2390663
10153,2391637
10154,2390947
10155,2384775
10156,2374991
10156,2367511
10628,2364473
10629,2362359
10630,2365445
10631,2367915
10632,2371763
10632,2379503
10633,2389999
10634,2390925
10635,2391803
10636,2389951
11117,2389831
11120,2391281
11121,2390947
11123,2392041
11124,2390663
11125,2391471
11126,2393465
11127,2378695
11127,2366847
11128,2366539
11604,2365375
11606,2365113
11607,2368177
11608,2370931
11608,2378079
11609,2389119
11610,2390687
11610,2391685
11611,2391375
11612,2392159
12099,2390687
12101,2391423
12102,2392135
12103,2391851
12103,2391257
12104,2387031
12105,2385415
12106,2382067
12107,2374967
12107,2375229
12579,2373519
12581,2373259
12582,2372735
12583,2372925
12583,2373971
12584,2373637
12585,2366941
12587,2363783
12587,2364709
12590,2363023
13065,2366515
13066,2370457
13067,2379217
13068,2390189
13069,2390947
13069,2391921
13070,2390829
13071,2391613
13072,2391707
13072,2389999
13555,2390355
13557,2389619
13558,2391067
13559,2386247
13560,2374375
13561,2367773
13562,2364163
13563,2362621
13564,2363523
13565,2366751
14046,2371383
14047,2379075
14048,2389879
14049,2389951
14050,2390805
14050,2390425
14051,2391327
14052,2392277
14052,2391375
14053,2391707
14518,2391969
14520,2390045
14521,2390687
14522,2379029
14522,2370859
14523,2366301
14524,2365019
14524,2364687
14525,2368177
14526,2372545
15006,2379147
15007,2386531
15008,2391209
15009,2392207
15010,2390307
15011,2391565
15012,2391661
15012,2391305
15013,2392183
15014,2391875
15496,2390829
15497,2389429
15498,2381783
15499,2373329
15500,2367821
15500,2366229
15501,2365803
15502,2367441
15502,2370123
15503,2377889
15987,2387291
15988,2390663
15989,2389547
15990,2390995
15990,2392253
15991,2392087
15992,2391067
15992,2391495
15993,2392159
15994,2392207
16467,2391945
16469,2384441
16470,2374255
16471,2369815
16472,2366135
16474,2365043
16475,2365279
16476,2371809
16477,2375491
16477,2377817
16952,2390401
16954,2391541
16955,2392443
16956,2391375
16957,2392467
16957,2392207
16958,2391447
16959,2391755
16960,2391257
16960,2390591
17439,2386247
17441,2374375
17442,2368675
17442,2366039
17443,2364615
17444,2364211
17445,2365731
17446,2369909
17447,2378767
