Timestamp,HeartRate
309,73
1278,73
2221,73
3254,73
4199,73
5173,73
6159,73
7115,74
8054,74
9060,74
10028,74
11005,74
12000,74
12951,74
13886,74
14890,74
15867,74
16851,73
17811,73
18779,73
19722,73
20752,73
21704,73
22679,73
23645,73
24621,73
25557,73
26570,74
27530,74
28507,74
29501,74
30454,74
31398,74
32402,74
33376,74
34352,74
35320,73
36287,73
37226,73
38254,73
39213,73
40179,74
41159,74
42151,74
43061,74
44076,74
45046,75
46023,75
46999,75
47966,75
48900,75
49913,75
50905,75
51859,75
52827,75
53809,75
54754,75
55752,74
56723,75
57696,75
58669,75
59654,75
