Timestamp,HeartRate
437,62
1477,64
2418,63
3390,63
4373,62
5336,64
6274,64
7278,64
8274,64
9227,64
10196,62
11172,62
12108,62
13122,64
14086,64
15059,63
16030,64
17025,64
17939,64
18945,64
19918,64
20890,63
21874,63
22833,62
23766,62
24777,64
25775,64
26723,64
27694,64
28668,64
29612,64
30622,64
31584,64
32559,62
33535,64
34523,64
35449,64
36447,64
37426,64
38424,64
39373,64
40345,64
41280,64
42290,63
43267,64
44233,64
45205,64
46184,64
47128,64
48123,64
49097,64
50075,64
51045,64
52022,63
52958,63
53960,63
54935,63
55919,63
56884,63
57847,63
58792,63
59819,63
