Timestamp,HeartRate
688,99
1668,99
2630,99
3562,99
4577,100
5563,100
6524,99
7491,99
8469,99
9399,99
10445,99
11384,99
12356,98
13330,99
14317,99
15243,99
16244,99
17220,99
18219,99
19166,99
20137,99
21077,99
22080,99
23070,99
24027,99
24997,99
25970,99
26923,99
27916,99
28888,99
29858,98
30834,98
31821,98
32741,98
33745,99
34725,99
35716,99
36671,99
37635,99
38576,99
39582,99
40569,99
41529,99
42496,99
43469,99
44408,99
45420,99
46385,99
47355,98
48335,99
49319,99
50243,99
51244,99
52221,99
53193,99
54172,99
55135,99
56087,99
57082,97
58072,99
59024,99
59996,99
