,1,2,3,4,5,6,7,8,9,10,accuracy,macro avg,weighted avg
precision,0.6666666666666666,0.0,0.3333333333333333,0.5,0.0,0.0,0.18181818181818182,0.3,0.0,0.2,0.20408163265306123,0.2181818181818182,0.22263450834879406
recall,0.4,0.0,0.2,0.2,0.0,0.0,0.4,0.6,0.0,0.2,0.20408163265306123,0.2,0.20408163265306123
f1-score,0.5,0.0,0.25,0.28571428571428575,0.0,0.0,0.25000000000000006,0.4,0.0,0.20000000000000004,0.20408163265306123,0.18857142857142858,0.1924198250728863
support,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0.20408163265306123,49.0,49.0
