Timestamp,HeartRate
381,88
1421,90
2363,90
3333,90
4314,90
5277,90
6206,90
7220,90
8211,90
9164,90
10133,90
11105,90
12036,90
13062,90
14025,90
14995,89
15967,89
16939,90
17875,90
18884,90
19852,89
20829,89
21814,88
22780,89
23709,89
24715,90
25687,90
26670,90
27630,90
28601,90
29541,90
30572,90
31519,90
32490,90
33458,90
34435,89
35377,89
36376,89
37347,89
38319,89
39290,89
40271,90
41203,90
42202,90
43180,89
44170,90
45123,90
46091,90
47037,90
48032,90
49027,90
49980,90
50950,89
51924,89
52858,89
53875,90
54833,90
55802,90
56778,90
57749,90
58686,90
59696,89
