Timestamp,HeartRate
611,83
1602,83
2553,84
3526,84
4499,84
5436,84
6454,84
7411,83
8383,83
9386,83
10329,83
11256,83
12274,82
13237,82
14213,82
15205,82
16155,82
17097,82
18095,82
19069,82
20059,82
21011,82
21983,82
22924,82
23927,82
24908,82
25872,82
26839,82
27815,82
28764,82
29761,82
30734,82
31700,82
32673,82
33662,82
34580,82
35586,82
36561,82
37535,82
38508,82
39472,82
40405,82
41420,82
42411,82
43362,82
44334,82
45306,82
46244,82
47268,82
48223,82
49196,82
50169,82
51159,82
52074,82
53083,82
54055,82
55058,82
56014,82
56973,82
57909,82
58916,82
59892,82
