Timestamp,HeartRate
344,79
1328,79
2330,79
3337,79
4338,79
5343,79
6145,79
7127,79
8125,79
9143,79
10135,78
11141,78
11949,78
12925,78
13937,78
14931,79
15938,79
16941,79
17751,79
18730,79
19730,79
20731,77
21736,79
22741,79
23551,79
24528,79
25525,79
26533,79
27535,79
28548,78
29365,78
30346,78
31324,78
32331,78
33341,78
34339,79
35179,79
36147,79
37124,79
38136,79
39139,79
40138,79
41145,79
41959,79
42930,79
43930,79
44948,79
45937,79
46948,79
47922,79
48733,79
49731,79
50731,79
51744,79
52745,79
53573,77
54540,77
55534,79
56536,79
57537,79
58542,79
59387,79
