Timestamp,HeartRate
85,74
1095,74
2090,74
3094,74
3942,74
4911,74
5885,74
6890,74
7894,74
8894,74
9746,74
10711,74
11687,74
12684,74
13693,74
14694,74
15703,74
16517,74
17490,74
18484,74
19499,74
20495,74
21507,72
22319,74
23290,74
24287,74
25290,74
26294,74
27306,74
28122,74
29094,74
30090,74
31090,74
32103,74
33100,74
33932,74
34900,74
35889,74
36894,74
37900,74
38902,74
39741,74
40708,74
41686,74
42701,73
43696,73
44700,73
45701,73
46515,73
47490,73
48492,73
49498,73
50501,73
51508,74
52487,74
53295,74
54290,74
55295,74
56306,74
57302,74
58290,74
59107,74
