Timestamp,HeartRate
426,98
1239,98
2232,98
3238,98
4239,98
5218,98
6225,99
7037,99
8030,96
9033,97
10039,97
11042,97
12022,98
12841,98
13827,98
14832,98
15845,98
16835,98
17671,98
18638,98
19625,98
20632,98
21638,98
22634,98
23471,98
24444,98
25423,98
26426,98
27438,98
28431,98
29438,98
30245,98
31222,98
32224,98
33228,98
34228,98
35233,98
36044,98
37038,98
38027,98
39025,98
40025,98
41033,98
41842,98
42841,98
43840,98
44823,98
45825,98
46839,98
47650,98
48637,98
49645,98
50621,98
51630,98
52632,98
53454,98
54432,98
55445,98
56439,98
57431,98
58424,98
59259,98
