Timestamp,HeartRate
288,64
1266,64
2267,64
3276,64
4274,64
5275,64
6109,64
7081,64
8072,63
9083,63
10076,63
11069,65
12067,65
13071,63
13882,63
14880,63
15872,63
16863,65
17875,64
18882,65
19698,65
20674,65
21661,65
22665,65
23678,65
24677,65
25678,65
26493,65
27469,65
28468,63
29472,63
30483,63
31475,63
32469,63
33284,63
34270,64
35284,64
36277,64
37266,64
38266,64
39267,64
40081,64
41077,63
42079,63
43069,64
44069,65
45074,65
45903,63
46884,65
47862,65
48875,65
49871,63
50872,63
51884,65
52864,63
53672,65
54668,65
55672,64
56679,64
57671,65
58671,64
59489,64
