device_time_stamp,system_time_stamp,left_gaze_point_on_display_area_x,left_gaze_point_on_display_area_y,left_gaze_point_in_user_coordinate_system_x,left_gaze_point_in_user_coordinate_system_y,left_gaze_point_in_user_coordinate_system_z,left_gaze_point_validity,left_pupil_diameter,left_pupil_validity,left_gaze_origin_in_user_coordinate_system_x,left_gaze_origin_in_user_coordinate_system_y,left_gaze_origin_in_user_coordinate_system_z,left_gaze_origin_in_trackbox_coordinate_system_x,left_gaze_origin_in_trackbox_coordinate_system_y,left_gaze_origin_in_trackbox_coordinate_system_z,left_gaze_origin_validity,right_gaze_point_on_display_area_x,right_gaze_point_on_display_area_y,right_gaze_point_in_user_coordinate_system_x,right_gaze_point_in_user_coordinate_system_y,right_gaze_point_in_user_coordinate_system_z,right_gaze_point_validity,right_pupil_diameter,right_pupil_validity,right_gaze_origin_in_user_coordinate_system_x,right_gaze_origin_in_user_coordinate_system_y,right_gaze_origin_in_user_coordinate_system_z,right_gaze_origin_in_trackbox_coordinate_system_x,right_gaze_origin_in_trackbox_coordinate_system_y,right_gaze_origin_in_trackbox_coordinate_system_z,right_gaze_origin_validity
12829618407,654049440692,0.6788008809089661,0.3388223648071289,98.69808959960938,212.5790405273437,70.53535461425781,1,7.2959442138671875,1,-64.65348052978516,-72.42765808105469,597.09716796875,0.6439655423164368,0.6613032817840576,0.4098774492740631,1,0.5236132144927979,0.2394699603319168,13.03447437286377,241.5675811767578,81.08635711669922,1,7.268264770507812,1,20.502222061157227,-70.86995697021484,600.447021484375,0.4543083012104034,0.6569476127624512,0.4099248051643371,1
12829651817,654049474099,0.5314753651618958,0.5784429907798767,17.37442398071289,142.66387939453125,45.08837890625,1,5.280670166015625,1,-48.44815444946289,-55.54308319091797,455.4080200195313,0.641441285610199,0.6621871590614319,0.1226672381162643,1,0.5388436317443848,0.5636835694313049,21.44169044494629,146.9702606201172,46.65576553344727,1,5.35546875,1,16.13743782043457,-53.84015274047852,454.3318481445313,0.4524784684181213,0.6575806140899658,0.1155907586216926,1
12829684816,654049507076,0.5185511708259583,0.5862318277359009,10.240227699279783,140.3912811279297,44.26123809814453,1,5.2506256103515625,1,-47.34115219116211,-55.14091873168945,450.6304016113281,0.6396719813346863,0.6627206206321716,0.1129062473773956,1,0.5304163098335266,0.5585488080978394,16.789798736572266,148.46847534179688,47.201080322265625,1,5.3080596923828125,1,16.95585060119629,-53.899749755859375,452.6875915527344,0.4498991966247558,0.6583291292190552,0.1124006956815719,1
12829701612,654049523856,0.5145424604415894,0.5825989842414856,8.0274658203125,141.4512481689453,44.64703750610352,1,5.17864990234375,1,-46.715579986572266,-55.35960388183594,450.2670593261719,0.6379347443580627,0.6634988784790039,0.112112857401371,1,0.5284631252288818,0.5584442019462585,15.711666107177734,148.49896240234375,47.21219253540039,1,5.2579345703125,1,17.47888946533203,-54.08599853515625,452.2069396972656,0.4483059644699096,0.6590460538864136,0.1115303933620452,1
12829734634,654049556865,0.5197083950042725,0.5659998059272766,10.87904930114746,146.29444885253906,46.40979766845703,1,5.040939331054688,1,-46.102317810058594,-55.75642395019531,450.2431335449219,0.6361283659934998,0.6646811962127686,0.1120374724268913,1,0.5348474383354187,0.5534185767173767,19.23580741882324,149.96534729003906,47.745880126953125,1,5.105636596679688,1,18.246252059936523,-54.49909591674805,452.2144775390625,0.4460471868515014,0.6602599024772644,0.1117039173841476,1
12829751283,654049573511,0.5184353590011597,0.566598117351532,10.17632007598877,146.11990356445312,46.34628677368164,1,4.909271240234375,1,-45.72687149047852,-56.174949645996094,449.4839477539063,0.6352463960647583,0.6661996245384216,0.1105654910206794,1,0.5301744341850281,0.5550317168235779,16.656301498413086,149.49468994140625,47.57458114624024,1,4.9950103759765625,1,18.498611450195312,-54.74763107299805,451.5292663574219,0.4452214241027832,0.6612363457679749,0.1104244366288185,1
12829851078,654049673371,0.5145546197891235,0.596463143825531,8.034101486206055,137.4060516357422,43.17466735839844,1,4.241363525390625,1,-44.85820007324219,-58.77297592163086,448.0737609863281,0.6330910921096802,0.6744444966316223,0.1082656234502792,1,0.5209808349609375,0.5615706443786621,11.581450462341309,147.58677673339844,46.88016891479492,1,4.371734619140625,1,18.78877639770508,-57.04439926147461,449.7463073730469,0.4441460072994232,0.6686768531799316,0.10747741907835,1
12829867754,654049690047,0.5146668553352356,0.5977818369865417,8.09609603881836,137.02127075195312,43.03464126586914,1,4.1802520751953125,1,-44.90201950073242,-59.177852630615234,448.40716552734375,0.6331221461296082,0.6755169630050659,0.1090372949838638,1,0.5170673727989197,0.5686982870101929,9.421175003051758,145.50711059570312,46.123233795166016,1,4.308837890625,1,18.70733642578125,-57.32444381713867,450.1026306152344,0.4444309771060943,0.6693716645240784,0.108247622847557,1
12829901003,654049723280,0.5125893354415894,0.6001712083816528,6.949300289154053,136.32412719726562,42.78089904785156,1,4.006256103515625,1,-45.01494216918945,-60.95376205444336,449.49322509765625,0.6331344842910767,0.6803534626960754,0.1116706579923629,1,0.5185709595680237,0.5676525235176086,10.251137733459473,145.81224060058594,46.23429107666016,1,4.141357421875,1,18.530866622924805,-58.82619857788086,451.1377258300781,0.4450788497924804,0.6734153032302856,0.1106682121753692,1
12829917624,654049739887,0.5031299591064453,0.5938822031021118,1.7277194261550903,138.15908813476562,43.44876480102539,1,3.957931518554688,1,-45.10285949707031,-61.2998161315918,450.0487976074219,0.6332299709320068,0.6811545491218567,0.1128764674067497,1,0.5130265355110168,0.5674732327461243,7.190684795379639,145.86453247070312,46.25331497192383,1,4.07781982421875,1,18.449851989746094,-59.14626693725586,451.6776428222656,0.445383071899414,0.6741514205932617,0.1118143945932388,1
