time,pulse
8e-06,481
0.010444,414
0.02098,375
0.03152,344
0.04206,321
0.052596,301
0.063132,290
0.073676,288
0.08422,293
0.094756,311
0.1053,352
0.115884,418
0.126468,513
0.137064,634
0.147652,771
0.158236,914
0.168836,971
0.17942,971
0.190004,971
0.200604,971
0.211188,971
0.221772,972
0.232368,971
0.242956,971
0.25354,971
0.264136,971
0.274724,971
0.285308,970
0.295896,971
0.306484,880
0.317068,760
0.327656,643
0.338244,536
0.34882,441
0.359408,360
0.369996,294
0.38058,243
0.391168,213
0.401756,200
0.41234,209
0.422924,234
0.433508,267
0.444092,309
0.454676,352
0.46526,395
0.475844,434
0.486428,465
0.497012,489
0.507596,505
0.51818,513
0.528764,517
0.539348,518
0.549932,515
0.560516,508
0.5711,499
0.5817,485
0.592284,471
0.602868,457
0.613468,442
0.624052,431
0.634636,420
0.645236,411
0.65582,408
0.666416,407
0.677004,408
0.687588,411
0.698184,412
0.708772,411
0.719356,409
0.729952,404
0.74054,397
0.751124,389
0.761724,378
0.772308,369
0.782892,361
0.793488,353
0.804076,352
0.81466,358
0.825256,384
0.835844,435
0.846428,511
0.857028,612
0.867612,724
0.878196,839
0.888784,948
0.899372,971
0.909956,971
0.92054,971
0.931132,971
0.941716,971
0.952304,971
0.962892,971
0.973476,971
0.984064,971
0.994652,902
1.005236,806
1.015876,705
1.026512,609
1.037148,522
1.047788,442
1.05842,374
1.069052,317
1.079692,270
1.090316,238
1.100956,219
1.111588,214
1.122224,226
1.132852,251
1.143484,285
1.154124,325
1.164756,367
1.175392,409
1.186036,451
1.196668,489
1.207292,521
1.217932,548
1.228572,563
1.239212,572
1.249844,572
1.260484,560
1.271124,546
1.281748,524
1.292384,501
1.30302,478
1.31366,450
1.3243,426
1.334932,403
1.345564,383
1.356196,368
1.366832,358
1.37746,349
1.388092,344
1.398728,342
1.409356,345
1.41998,352
1.43062,360
1.441248,369
1.45188,381
1.462508,393
1.473132,404
1.483756,414
1.494396,419
1.50502,423
1.51566,422
1.526284,421
1.53692,424
1.547548,435
1.558172,464
1.568796,521
1.579424,603
1.590068,710
1.600708,829
1.61134,950
1.621972,971
1.632612,971
1.643236,971
1.653876,971
1.664508,971
1.675144,971
1.685772,971
1.696404,971
1.707036,971
1.71766,971
1.728296,971
1.738924,901
1.749548,790
1.760188,676
1.770828,571
1.78146,469
1.7921,384
1.802732,317
1.813372,260
1.824012,223
1.834644,203
1.845268,204
1.855892,222
1.866528,254
1.87716,296
1.887784,348
1.898424,404
1.909052,460
1.919676,512
1.930316,555
1.940948,586
1.951588,607
1.962228,616
1.972852,612
1.983488,599
1.994116,575
2.004748,548
2.015388,518
2.026016,486
2.036648,456
2.047276,425
2.057916,400
2.068556,379
2.079188,361
2.089824,347
2.100456,336
2.111076,327
2.1217,325
2.13234,325
2.142972,327
2.153612,329
2.164244,333
2.17488,338
2.185512,341
2.196148,343
2.206788,345
2.217412,348
2.228048,351
2.238676,359
2.249316,374
2.25994,397
2.27058,438
2.281208,499
2.291844,588
2.302476,704
2.313124,833
2.323764,968
2.334396,971
2.345036,971
2.355664,971
2.366296,971
2.37694,972
2.387568,971
2.398188,971
2.408828,971
2.41946,971
2.4301,972
2.440728,971
2.451364,971
2.462004,971
